Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Russia;FNL;1;2026-07-11;Neftekhimik;Veles Moscow;0;1;
Russia;FNL;1;2026-07-11;Ufa;Leningradets;3;0;
Russia;FNL;1;2026-07-11;Ulyanovsk;Yenisey;1;2;
Russia;FNL;1;2026-07-12;Pari NN;R. Volgograd;4;2;
Russia;FNL;1;2026-07-12;S. Kostroma;Kamaz;3;1;
Russia;FNL;1;2026-07-12;Yaroslavl;Sochi;2;2;
Russia;FNL;1;2026-07-13;Arsenal Tula;Tekstilshtik;2;1;
Russia;FNL;1;2026-07-13;Chelyabinsk;SKA Khabarovsk;3;1;
Russia;FNL;1;2026-07-13;Ural;Torpedo Moscow;0;1;
Russia;FNL;2;2026-07-19;Arsenal Tula;Neftekhimik;0;1;
Russia;FNL;2;2026-07-19;Kamaz;Pari NN;1;2;
Russia;FNL;2;2026-07-19;Sochi;S. Kostroma;0;2;
Russia;FNL;2;2026-07-19;Tekstilshtik;Ufa;2;2;
Russia;FNL;2;2026-07-19;Torpedo Moscow;Ulyanovsk;3;1;
Russia;FNL;2;2026-07-19;Ural;Yenisey;3;0;
Russia;FNL;2;2026-07-19;Veles Moscow;Chelyabinsk;1;0;
Russia;FNL;2;2026-07-19;Yaroslavl;Leningradets;2;0;
Russia;FNL;2;2026-07-20;R. Volgograd;SKA Khabarovsk;1;0;
Russia;FNL;3;2026-07-25;Chelyabinsk;Pari NN;1;2;
Russia;FNL;3;2026-07-25;Tekstilshtik;S. Kostroma;0;0;
Russia;FNL;3;2026-07-25;Ulyanovsk;Neftekhimik;2;0;
Russia;FNL;3;2026-07-26;Leningradets;Ural;0;0;
Russia;FNL;3;2026-07-26;Sochi;Arsenal Tula;5;0;
Russia;FNL;3;2026-07-26;Torpedo Moscow;Yaroslavl;1;1;
Russia;FNL;3;2026-07-26;Ufa;SKA Khabarovsk;1;0;
Russia;FNL;3;2026-07-26;Yenisey;Veles Moscow;4;1;
Russia;FNL;3;2026-07-27;Kamaz;R. Volgograd;0;2;
Russia;FNL;4;2026-08-01;Leningradets;Sochi;2;1;
Russia;FNL;4;2026-08-01;Neftekhimik;Tekstilshtik;1;0;
Russia;FNL;4;2026-08-01;S. Kostroma;Yenisey;2;2;
Russia;FNL;4;2026-08-02;Arsenal Tula;Torpedo Moscow;1;0;
Russia;FNL;4;2026-08-02;Pari NN;Yaroslavl;3;0;
Russia;FNL;4;2026-08-02;SKA Khabarovsk;Ural;0;3;
Russia;FNL;4;2026-08-02;Ulyanovsk;Chelyabinsk;0;2;
Russia;FNL;4;2026-08-03;Ufa;Kamaz;1;1;
Russia;FNL;4;2026-08-03;Veles Moscow;R. Volgograd;2;1;
Russia;FNL;5;2026-08-08;Pari NN;Neftekhimik;5;1;
Russia;FNL;5;2026-08-08;Torpedo Moscow;Sochi;1;2;
Russia;FNL;5;2026-08-08;Ural;Ufa;3;0;
Russia;FNL;5;2026-08-08;Yaroslavl;Arsenal Tula;2;2;
Russia;FNL;5;2026-08-08;Yenisey;Tekstilshtik;0;0;
Russia;FNL;5;2026-08-09;Kamaz;Ulyanovsk;1;2;
Russia;FNL;5;2026-08-09;R. Volgograd;Chelyabinsk;4;1;
Russia;FNL;5;2026-08-09;SKA Khabarovsk;S. Kostroma;1;3;
Russia;FNL;5;2026-08-09;Veles Moscow;Leningradets;2;1;
Russia;FNL;6;2026-08-14;Neftekhimik;Yaroslavl;0;2;
Russia;FNL;6;2026-08-14;R. Volgograd;Ural;1;1;
Russia;FNL;6;2026-08-15;Chelyabinsk;Torpedo Moscow;0;4;
Russia;FNL;6;2026-08-15;Leningradets;Arsenal Tula;0;0;
Russia;FNL;6;2026-08-15;SKA Khabarovsk;Veles Moscow;2;0;
Russia;FNL;6;2026-08-15;Tekstilshtik;Pari NN;1;3;
Russia;FNL;6;2026-08-15;Yenisey;Kamaz;2;2;
Russia;FNL;6;2026-08-16;Sochi;Ulyanovsk;1;0;
Russia;FNL;6;2026-08-17;S. Kostroma;Ufa;1;1;
Russia;FNL;7;2026-08-19;Kamaz;Tekstilshtik;0;1;
Russia;FNL;7;2026-08-19;Veles Moscow;Pari NN;3;2;
Russia;FNL;7;2026-08-20;Arsenal Tula;R. Volgograd;2;1;
Russia;FNL;7;2026-08-20;Neftekhimik;Sochi;1;2;
Russia;FNL;7;2026-08-23;Leningradets;Chelyabinsk;1;1;
Russia;FNL;7;2026-08-23;Ufa;Yenisey;3;1;
Russia;FNL;8;2026-08-21;Torpedo Moscow;S. Kostroma;3;0;
Russia;FNL;8;2026-08-22;Ulyanovsk;Yaroslavl;1;3;
Russia;FNL;8;2026-08-22;Ural;Tekstilshtik;2;0;
Russia;FNL;8;2026-08-24;Kamaz;Sochi;2;3;
Russia;FNL;8;2026-08-24;Pari NN;SKA Khabarovsk;4;2;
Russia;FNL;8;2026-08-24;R. Volgograd;Neftekhimik;0;1;
Russia;FNL;8;2026-08-24;Veles Moscow;Arsenal Tula;2;0;
Russia;FNL;9;2026-08-28;Neftekhimik;Ufa;0;1;
Russia;FNL;9;2026-08-29;Arsenal Tula;Ural;2;2;
Russia;FNL;9;2026-08-29;Leningradets;Kamaz;0;1;
Russia;FNL;9;2026-08-29;Tekstilshtik;Veles Moscow;0;1;
Russia;FNL;9;2026-08-30;Pari NN;Ulyanovsk;2;2;
Russia;FNL;9;2026-08-30;SKA Khabarovsk;Torpedo Moscow;0;2;
Russia;FNL;9;2026-08-30;Sochi;Chelyabinsk;2;1;
Russia;FNL;9;2026-08-30;Yenisey;Yaroslavl;0;0;
Russia;FNL;9;2026-08-31;S. Kostroma;R. Volgograd;1;0;
