Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Czech Republic;4. liga - Group B;1;2026-08-07;Chomutov;Psary;2;1;
Czech Republic;4. liga - Group B;1;2026-08-07;Karlovy Vary;Hostoun;3;2;
Czech Republic;4. liga - Group B;1;2026-08-08;Hvezda Cheb;Brandys n. Labem;4;3;
Czech Republic;4. liga - Group B;1;2026-08-08;Ostrov;Tempo Prague;2;3;
Czech Republic;4. liga - Group B;1;2026-08-08;Slany;Ujezd Prague;2;2;
Czech Republic;4. liga - Group B;1;2026-08-08;Sokolov;Usti n. L. B;6;0;
Czech Republic;4. liga - Group B;1;2026-08-08;Steti;Velvary;1;2;
Czech Republic;4. liga - Group B;1;2026-08-09;Meteor Prague;Vysehrad;1;0;
Czech Republic;4. liga - Group B;2;2026-08-15;Brandys n. Labem;Karlovy Vary;4;3;
Czech Republic;4. liga - Group B;2;2026-08-15;Psary;Meteor Prague;3;0;
Czech Republic;4. liga - Group B;2;2026-08-15;Sokolov;Chomutov;0;1;
Czech Republic;4. liga - Group B;2;2026-08-15;Ujezd Prague;Hvezda Cheb;4;0;
Czech Republic;4. liga - Group B;2;2026-08-15;Usti n. L. B;Tempo Prague;1;1;
Czech Republic;4. liga - Group B;2;2026-08-15;Velvary;Slany;1;1;
Czech Republic;4. liga - Group B;2;2026-08-15;Vysehrad;Steti;3;1;
Czech Republic;4. liga - Group B;2;2026-08-16;Hostoun;Ostrov;6;0;
Czech Republic;4. liga - Group B;3;2026-08-22;Karlovy Vary;Ujezd Prague;4;1;
Czech Republic;4. liga - Group B;3;2026-08-22;Slany;Vysehrad;9;1;
Czech Republic;4. liga - Group B;3;2026-08-22;Steti;Psary;16;11;
Czech Republic;4. liga - Group B;3;2026-08-22;Tempo Prague;Hostoun;1;2;
Czech Republic;4. liga - Group B;3;2026-08-29;Chomutov;Meteor Prague;4;0;
Czech Republic;4. liga - Group B;4;2026-08-29;Brandys n. Labem;Tempo Prague;1;2;
Czech Republic;4. liga - Group B;4;2026-08-29;Psary;Slany;2;1;
Czech Republic;4. liga - Group B;4;2026-08-29;Ujezd Prague;Ostrov;3;2;
Czech Republic;4. liga - Group B;4;2026-08-29;Usti n. L. B;Hostoun;0;4;
Czech Republic;4. liga - Group B;4;2026-08-29;Velvary;Karlovy Vary;2;1;
Czech Republic;4. liga - Group B;4;2026-08-29;Vysehrad;Hvezda Cheb;1;2;
Czech Republic;4. liga - Group B;4;2026-08-30;Sokolov;Steti;5;1;
