Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Netherlands;Eredivisie Women;1;2026-08-16;Alkmaar D;Den Haag D;2;1;
Netherlands;Eredivisie Women;1;2026-08-16;Heerenveen D;Feyenoord D;1;2;
Netherlands;Eredivisie Women;1;2026-08-16;PEC Zwolle D;PSV D;0;2;
Netherlands;Eredivisie Women;1;2026-08-16;Twente D;De Graafschap D;2;1;
Netherlands;Eredivisie Women;1;2026-08-16;Utrecht D;Ajax D;0;1;
Netherlands;Eredivisie Women;2;2026-08-22;Ajax D;PEC Zwolle D;1;0;
Netherlands;Eredivisie Women;2;2026-08-22;Feyenoord D;Alkmaar D;1;2;
Netherlands;Eredivisie Women;2;2026-08-22;PSV D;Utrecht D;1;1;
Netherlands;Eredivisie Women;2;2026-08-23;De Graafschap D;Heerenveen D;1;0;
Netherlands;Eredivisie Women;2;2026-08-23;Den Haag D;Twente D;1;7;
Netherlands;Eredivisie Women;3;2026-09-06;Ajax D;De Graafschap D;1;0;
Netherlands;Eredivisie Women;3;2026-09-06;Alkmaar D;Utrecht D;1;0;
Netherlands;Eredivisie Women;3;2026-09-06;Feyenoord D;PSV D;0;6;
Netherlands;Eredivisie Women;3;2026-09-06;PEC Zwolle D;Den Haag D;2;4;
Netherlands;Eredivisie Women;3;2026-09-06;Twente D;Heerenveen D;5;1;
Netherlands;Eredivisie Women;4;2026-09-13;Alkmaar D;PSV D;3;1;
Netherlands;Eredivisie Women;4;2026-09-13;De Graafschap D;Den Haag D;2;3;
Netherlands;Eredivisie Women;4;2026-09-13;Heerenveen D;Ajax D;3;1;
Netherlands;Eredivisie Women;4;2026-09-13;Twente D;Feyenoord D;4;0;
Netherlands;Eredivisie Women;4;2026-09-13;Utrecht D;PEC Zwolle D;3;4;
Netherlands;Eredivisie Women;5;2026-09-19;Ajax D;Alkmaar D;5;1;
Netherlands;Eredivisie Women;5;2026-09-19;PSV D;Twente D;0;4;
Netherlands;Eredivisie Women;5;2026-09-19;Utrecht D;Feyenoord D;0;3;
Netherlands;Eredivisie Women;5;2026-09-20;Den Haag D;Heerenveen D;2;2;
Netherlands;Eredivisie Women;5;2026-09-20;PEC Zwolle D;De Graafschap D;2;3;
