Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Australia;Victoria Premier League;1;2026-02-13;Brunswick City;Northcote City;2;4;
Australia;Victoria Premier League;1;2026-02-13;Brunswick Juventus;Port Melbourne Sharks;3;0;
Australia;Victoria Premier League;1;2026-02-14;Langwarrin;North Sunshine Eagles;1;2;
Australia;Victoria Premier League;1;2026-02-14;Manningham United Blues;Bulleen;3;1;
Australia;Victoria Premier League;1;2026-02-14;North Geelong;Melbourne Knights;1;0;
Australia;Victoria Premier League;1;2026-02-15;Western Utd. U21;Melbourne Srbija;1;0;
Australia;Victoria Premier League;1;2026-02-16;Melbourne Victory U21;Eltham Redbacks;2;1;
Australia;Victoria Premier League;1;2026-07-04;North Geelong Warriors;Port Melbourne Sharks SC;1;1;
Australia;Victoria Premier League;1;2026-07-05;Western United FC Youth;Melbourne Victory Youth;3;2;
Australia;Victoria Premier League;2;2026-02-20;Eltham Redbacks;Brunswick Juventus;2;0;
Australia;Victoria Premier League;2;2026-02-20;Melbourne Knights;Melbourne Victory U21;3;1;
Australia;Victoria Premier League;2;2026-02-20;Northcote City;Western Utd. U21;4;1;
Australia;Victoria Premier League;2;2026-02-20;Port Melbourne Sharks;Bulleen;1;2;
Australia;Victoria Premier League;2;2026-02-21;Langwarrin;Melbourne Srbija;3;1;
Australia;Victoria Premier League;2;2026-02-21;Manningham United Blues;Brunswick City;3;2;
Australia;Victoria Premier League;2;2026-02-21;North Sunshine Eagles;North Geelong;3;4;
Australia;Victoria Premier League;3;2026-02-27;Brunswick City;Port Melbourne Sharks;5;0;
Australia;Victoria Premier League;3;2026-02-27;Brunswick Juventus;Melbourne Victory U21;2;1;
Australia;Victoria Premier League;3;2026-02-27;Langwarrin;Northcote City;1;3;
Australia;Victoria Premier League;3;2026-02-27;Melbourne Knights;North Sunshine Eagles;2;1;
Australia;Victoria Premier League;3;2026-02-28;North Geelong;Melbourne Srbija;2;1;
Australia;Victoria Premier League;3;2026-03-01;Western Utd. U21;Manningham United Blues;6;3;
Australia;Victoria Premier League;3;2026-03-02;Bulleen;Eltham Redbacks;1;3;
Australia;Victoria Premier League;4;2026-03-06;Brunswick Juventus;Melbourne Knights;0;1;
Australia;Victoria Premier League;4;2026-03-06;Eltham Redbacks;Brunswick City;2;2;
Australia;Victoria Premier League;4;2026-03-06;Northcote City;North Geelong;3;0;
Australia;Victoria Premier League;4;2026-03-06;Port Melbourne Sharks;Western Utd. U21;2;3;
Australia;Victoria Premier League;4;2026-03-07;Manningham United Blues;Langwarrin;4;0;
