Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Iceland;Lengjudeild kvenna;1;2026-05-02;Grótta;Haukar;4;5;
Iceland;Lengjudeild kvenna;1;2026-05-02;HK Kopavogur;ÍA Akranes;3;1;
Iceland;Lengjudeild kvenna;1;2026-05-02;Tindastoll;Keflavik;2;8;
Iceland;Lengjudeild kvenna;1;2026-05-03;Fjardab/Hottur/Leiknir;Volsungur;4;1;
Iceland;Lengjudeild kvenna;1;2026-05-03;KR Reykjavik;UMF Selfoss;4;3;
Iceland;Lengjudeild kvenna;2;2026-05-08;Haukar;Keflavik;2;0;
Iceland;Lengjudeild kvenna;2;2026-05-09;UMF Selfoss;Tindastoll;3;1;
Iceland;Lengjudeild kvenna;2;2026-05-09;ÍA Akranes;Fjardab/Hottur/Leiknir;1;0;
Iceland;Lengjudeild kvenna;2;2026-05-10;Grótta;HK Kopavogur;3;2;
Iceland;Lengjudeild kvenna;2;2026-05-10;Volsungur;KR Reykjavik;0;1;
Iceland;Lengjudeild kvenna;3;2026-05-19;Fjardab/Hottur/Leiknir;Grótta;0;2;
Iceland;Lengjudeild kvenna;3;2026-05-20;HK Kopavogur;Haukar;1;2;
Iceland;Lengjudeild kvenna;3;2026-05-20;KR Reykjavik;ÍA Akranes;3;2;
Iceland;Lengjudeild kvenna;3;2026-05-20;Keflavik;UMF Selfoss;0;0;
Iceland;Lengjudeild kvenna;3;2026-05-20;Tindastoll;Volsungur;0;3;
Iceland;Lengjudeild kvenna;4;2026-05-25;Grótta;KR Reykjavik;2;0;
Iceland;Lengjudeild kvenna;4;2026-05-25;HK Kopavogur;Fjardab/Hottur/Leiknir;1;1;
Iceland;Lengjudeild kvenna;4;2026-05-25;Haukar;UMF Selfoss;3;1;
Iceland;Lengjudeild kvenna;4;2026-05-25;Volsungur;Keflavik;3;1;
Iceland;Lengjudeild kvenna;4;2026-05-25;ÍA Akranes;Tindastoll;5;0;
Iceland;Lengjudeild kvenna;5;2026-05-30;Fjardab/Hottur/Leiknir;Haukar;2;3;
Iceland;Lengjudeild kvenna;5;2026-05-30;KR Reykjavik;HK Kopavogur;6;0;
Iceland;Lengjudeild kvenna;5;2026-05-30;Keflavik;ÍA Akranes;2;1;
Iceland;Lengjudeild kvenna;5;2026-05-30;Tindastoll;Grótta;0;5;
Iceland;Lengjudeild kvenna;5;2026-05-30;UMF Selfoss;Volsungur;2;0;
Iceland;Lengjudeild kvenna;6;2026-06-06;Volsungur;ÍA Akranes;2;2;
Iceland;Lengjudeild kvenna;6;2026-06-13;Grótta;Keflavik;4;3;
Iceland;Lengjudeild kvenna;6;2026-06-13;HK Kopavogur;Tindastoll;7;0;
Iceland;Lengjudeild kvenna;6;2026-06-14;Fjardab/Hottur/Leiknir;KR Reykjavik;1;2;
