Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Australia;NPL Queensland;1;2026-02-20;Moreton City Excelsior;Gold Coast Knights;4;1;
Australia;NPL Queensland;1;2026-02-21;Magic United;Gold Coast;3;1;
Australia;NPL Queensland;1;2026-02-21;Olympic FC;Queensland Lions;2;1;
Australia;NPL Queensland;1;2026-02-21;Peninsula;Eastern Suburbs;1;0;
Australia;NPL Queensland;1;2026-02-21;Rochedale;Wynnum Wolves;0;3;
Australia;NPL Queensland;1;2026-02-22;Brisbane Roar U23;Brisbane City;1;3;
Australia;NPL Queensland;1;2026-07-05;Gold Coast United FC;Magic United TFA;1;3;
Australia;NPL Queensland;2;2026-02-27;Queensland Lions;Gold Coast Knights;2;2;
Australia;NPL Queensland;2;2026-02-28;Brisbane City;Moreton City Excelsior;2;1;
Australia;NPL Queensland;2;2026-02-28;Magic United;Peninsula;0;3;
Australia;NPL Queensland;2;2026-02-28;Rochedale;Gold Coast;3;4;
Australia;NPL Queensland;2;2026-03-01;Eastern Suburbs;Brisbane Roar U23;3;2;
Australia;NPL Queensland;2;2026-03-01;Olympic FC;Wynnum Wolves;1;3;
Australia;NPL Queensland;3;2026-03-06;Rochedale;Queensland Lions;1;3;
Australia;NPL Queensland;3;2026-03-06;Wynnum Wolves;Moreton City Excelsior;3;0;
Australia;NPL Queensland;3;2026-03-07;Brisbane City;Eastern Suburbs;0;4;
Australia;NPL Queensland;3;2026-03-07;Peninsula;Olympic FC;1;1;
Australia;NPL Queensland;3;2026-03-08;Brisbane Roar U23;Gold Coast;2;1;
Australia;NPL Queensland;3;2026-03-08;Magic United;Gold Coast Knights;0;7;
Australia;NPL Queensland;4;2026-03-13;Wynnum Wolves;Peninsula;2;2;
Australia;NPL Queensland;4;2026-03-14;Brisbane City;Gold Coast Knights;2;4;
Australia;NPL Queensland;4;2026-03-14;Eastern Suburbs;Queensland Lions;1;3;
Australia;NPL Queensland;4;2026-03-14;Rochedale;Brisbane Roar U23;1;0;
Australia;NPL Queensland;4;2026-03-15;Olympic FC;Gold Coast;2;0;
Australia;NPL Queensland;4;2026-04-07;Magic United;Moreton City Excelsior;0;5;
Australia;NPL Queensland;5;2026-03-20;Eastern Suburbs;Gold Coast Knights;1;2;
Australia;NPL Queensland;5;2026-03-20;Peninsula;Gold Coast;4;2;
Australia;NPL Queensland;5;2026-03-21;Brisbane City;Olympic FC;4;4;
Australia;NPL Queensland;5;2026-03-21;Moreton City Excelsior;Rochedale;3;1;
Australia;NPL Queensland;5;2026-03-22;Brisbane Roar U23;Wynnum Wolves;3;2;
Australia;NPL Queensland;5;2026-03-22;Queensland Lions;Magic United;4;0;
Australia;NPL Queensland;6;2026-03-28;Moreton City Excelsior;Eastern Suburbs;3;0;
Australia;NPL Queensland;6;2026-03-28;Olympic FC;Gold Coast Knights;1;0;
Australia;NPL Queensland;6;2026-03-28;Queensland Lions;Brisbane City;2;2;
Australia;NPL Queensland;6;2026-03-29;Brisbane Roar U23;Magic United;0;1;
Australia;NPL Queensland;6;2026-03-29;Peninsula;Rochedale;3;1;
Australia;NPL Queensland;6;2026-04-07;Wynnum Wolves;Gold Coast;1;1;
Australia;NPL Queensland;7;2026-04-10;Gold Coast Knights;Rochedale;1;1;
Australia;NPL Queensland;7;2026-04-10;Wynnum Wolves;Queensland Lions;0;5;
Australia;NPL Queensland;7;2026-04-11;Moreton City Excelsior;Gold Coast;2;1;
Australia;NPL Queensland;7;2026-04-11;Olympic FC;Eastern Suburbs;1;2;
Australia;NPL Queensland;7;2026-04-12;Brisbane City;Magic United;2;2;
Australia;NPL Queensland;7;2026-04-12;Brisbane Roar U23;Peninsula;2;1;
Australia;NPL Queensland;8;2026-04-17;Wynnum Wolves;Gold Coast Knights;0;4;
Australia;NPL Queensland;8;2026-04-18;Magic United;Eastern Suburbs;0;2;
Australia;NPL Queensland;8;2026-04-18;Peninsula;Moreton City Excelsior;1;4;
Australia;NPL Queensland;8;2026-04-19;Brisbane City;Rochedale;2;2;
Australia;NPL Queensland;8;2026-04-19;Brisbane Roar U23;Olympic FC;1;5;
Australia;NPL Queensland;8;2026-04-19;Queensland Lions;Gold Coast;1;0;
Australia;NPL Queensland;9;2026-04-24;Olympic FC;Magic United;2;0;
Australia;NPL Queensland;9;2026-04-25;Eastern Suburbs;Rochedale;6;1;
Australia;NPL Queensland;9;2026-04-25;Moreton City Excelsior;Brisbane Roar U23;6;0;
Australia;NPL Queensland;9;2026-04-25;Peninsula;Queensland Lions;3;2;
Australia;NPL Queensland;9;2026-04-26;Brisbane City;Wynnum Wolves;3;0;
Australia;NPL Queensland;10;2026-05-08;Brisbane City;Peninsula;1;4;
Australia;NPL Queensland;10;2026-05-09;Queensland Lions;Moreton City Excelsior;2;0;
Australia;NPL Queensland;10;2026-05-10;Eastern Suburbs;Gold Coast;2;1;
Australia;NPL Queensland;10;2026-05-10;Gold Coast Knights;Brisbane Roar U23;3;2;
Australia;NPL Queensland;10;2026-05-10;Magic United;Wynnum Wolves;1;3;
Australia;NPL Queensland;10;2026-05-10;Rochedale;Olympic FC;3;1;
Australia;NPL Queensland;11;2026-05-15;Brisbane Roar U23;Queensland Lions;1;3;
Australia;NPL Queensland;11;2026-05-15;Peninsula;Gold Coast Knights;2;0;
Australia;NPL Queensland;11;2026-05-16;Moreton City Excelsior;Olympic FC;4;3;
Australia;NPL Queensland;11;2026-06-03;Rochedale;Magic United;4;0;
Australia;NPL Queensland;11;2026-06-13;Gold Coast;Brisbane City;0;2;
Australia;NPL Queensland;11;2026-06-16;Wynnum Wolves;Eastern Suburbs;1;2;
Australia;NPL Queensland;12;2026-05-22;Moreton City Excelsior;Brisbane City;2;5;
