Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Iceland;Besta deild kvenna;1;2026-04-24;Breidablik D;Throttur D;2;0;
Iceland;Besta deild kvenna;1;2026-04-24;Vikingur Reykjavik D;Stjarnan D;2;1;
Iceland;Besta deild kvenna;1;2026-04-25;Fram D;IBV Vestmannaeyjar D;3;4;
Iceland;Besta deild kvenna;1;2026-04-25;Thor/KA D;Hafnarfjordur D;1;1;
Iceland;Besta deild kvenna;1;2026-04-25;Valur D;Grindavik/Njardvik D;2;1;
Iceland;Besta deild kvenna;2;2026-04-29;Breidablik D;Fram D;2;0;
Iceland;Besta deild kvenna;2;2026-04-29;Stjarnan D;Valur D;2;0;
Iceland;Besta deild kvenna;2;2026-04-30;Grindavik/Njardvik D;Thor/KA D;2;1;
Iceland;Besta deild kvenna;2;2026-04-30;Throttur D;Hafnarfjordur D;2;1;
Iceland;Besta deild kvenna;2;2026-05-01;IBV Vestmannaeyjar D;Vikingur Reykjavik D;3;2;
Iceland;Besta deild kvenna;3;2026-05-05;Fram D;Throttur D;0;3;
Iceland;Besta deild kvenna;3;2026-05-06;Hafnarfjordur D;Grindavik/Njardvik D;2;1;
Iceland;Besta deild kvenna;3;2026-05-06;Thor/KA D;Stjarnan D;2;2;
Iceland;Besta deild kvenna;3;2026-05-06;Valur D;IBV Vestmannaeyjar D;2;3;
Iceland;Besta deild kvenna;3;2026-05-06;Vikingur Reykjavik D;Breidablik D;2;4;
Iceland;Besta deild kvenna;4;2026-05-10;IBV Vestmannaeyjar D;Thor/KA D;2;0;
Iceland;Besta deild kvenna;4;2026-05-10;Stjarnan D;Hafnarfjordur D;1;2;
Iceland;Besta deild kvenna;4;2026-05-11;Breidablik D;Valur D;3;2;
Iceland;Besta deild kvenna;4;2026-05-11;Fram D;Vikingur Reykjavik D;0;1;
Iceland;Besta deild kvenna;4;2026-05-11;Throttur D;Grindavik/Njardvik D;1;2;
Iceland;Besta deild kvenna;5;2026-05-20;Grindavik/Njardvik D;Stjarnan D;1;1;
Iceland;Besta deild kvenna;5;2026-05-20;Hafnarfjordur D;IBV Vestmannaeyjar D;3;0;
Iceland;Besta deild kvenna;5;2026-05-20;Thor/KA D;Breidablik D;1;3;
Iceland;Besta deild kvenna;5;2026-05-20;Valur D;Fram D;0;0;
Iceland;Besta deild kvenna;5;2026-05-20;Vikingur Reykjavik D;Throttur D;1;4;
Iceland;Besta deild kvenna;6;2026-05-25;Breidablik D;Hafnarfjordur D;2;3;
Iceland;Besta deild kvenna;6;2026-05-25;Fram D;Thor/KA D;3;2;
Iceland;Besta deild kvenna;6;2026-05-25;IBV Vestmannaeyjar D;Grindavik/Njardvik D;1;1;
Iceland;Besta deild kvenna;6;2026-05-25;Throttur D;Stjarnan D;0;1;
Iceland;Besta deild kvenna;6;2026-05-25;Vikingur Reykjavik D;Valur D;0;1;
Iceland;Besta deild kvenna;7;2026-05-29;Valur D;Throttur D;0;1;
Iceland;Besta deild kvenna;7;2026-05-30;Grindavik/Njardvik D;Breidablik D;0;5;
Iceland;Besta deild kvenna;7;2026-05-30;Hafnarfjordur D;Fram D;6;2;
Iceland;Besta deild kvenna;7;2026-05-30;Stjarnan D;IBV Vestmannaeyjar D;2;0;
Iceland;Besta deild kvenna;7;2026-05-30;Thor/KA D;Vikingur Reykjavik D;4;6;
Iceland;Besta deild kvenna;8;2026-06-13;Breidablik D;Stjarnan D;1;3;
