Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
North Macedonia;1. MFL;1;2026-08-07;Shkendija Haracine;Sileks;1;1;
North Macedonia;1. MFL;1;2026-08-08;Bashkimi;Tikves;0;5;
North Macedonia;1. MFL;1;2026-08-08;Bregalnica;Arsimi;4;0;
North Macedonia;1. MFL;1;2026-08-09;FK Skopje;Struga;1;1;
North Macedonia;1. MFL;1;2026-08-09;Vardar;Shkendija;0;2;
North Macedonia;1. MFL;2;2026-08-14;Arsimi;Bashkimi;1;0;
North Macedonia;1. MFL;2;2026-08-15;Sileks;FK Skopje;3;0;
North Macedonia;1. MFL;2;2026-08-15;Tikves;Shkendija Haracine;0;1;
North Macedonia;1. MFL;2;2026-08-16;Shkendija;Bregalnica;4;1;
North Macedonia;1. MFL;2;2026-08-16;Struga;Vardar;1;0;
North Macedonia;1. MFL;3;2026-08-21;Bregalnica;Bashkimi;3;0;
North Macedonia;1. MFL;3;2026-08-21;FK Skopje;Tikves;1;1;
North Macedonia;1. MFL;3;2026-08-22;Shkendija Haracine;Arsimi;0;2;
North Macedonia;1. MFL;3;2026-08-24;Shkendija;Struga;2;1;
North Macedonia;1. MFL;3;2026-08-24;Vardar;Sileks;4;1;
North Macedonia;1. MFL;4;2026-08-28;Sileks;Shkendija;0;2;
North Macedonia;1. MFL;4;2026-08-28;Struga;Bregalnica;4;0;
North Macedonia;1. MFL;4;2026-08-29;Arsimi;FK Skopje;0;0;
North Macedonia;1. MFL;4;2026-08-30;Bashkimi;Shkendija Haracine;1;2;
North Macedonia;1. MFL;4;2026-08-31;Tikves;Vardar;1;1;
