Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Czech Republic;1. Liga;1;2026-07-25;Brno;Sparta Praga;3;1;
Czech Republic;1. Liga;1;2026-07-25;Plzen;Liberec;1;3;
Czech Republic;1. Liga;1;2026-07-25;Teplice;Bohemians;3;1;
Czech Republic;1. Liga;1;2026-07-25;Zlin;Ostrava;0;1;
Czech Republic;1. Liga;1;2026-07-26;Hradec Kralove;Pardubice;2;1;
Czech Republic;1. Liga;1;2026-07-26;Jablonec;Sigma Olomouc;2;1;
Czech Republic;1. Liga;1;2026-07-26;Slavia Praga;Slovacko;5;1;
Czech Republic;1. Liga;1;2026-07-28;Artis Brno;Mlada Boleslav;2;4;
Czech Republic;1. Liga;2;2026-07-31;Sparta Praga;Zlin;3;1;
Czech Republic;1. Liga;2;2026-08-01;Liberec;Teplice;0;1;
Czech Republic;1. Liga;2;2026-08-01;Ostrava;Slavia Praga;0;4;
Czech Republic;1. Liga;2;2026-08-01;Plzen;Brno;1;1;
Czech Republic;1. Liga;2;2026-08-01;Slovacko;Artis Brno;1;1;
Czech Republic;1. Liga;2;2026-08-02;Bohemians;Hradec Kralove;0;0;
Czech Republic;1. Liga;2;2026-08-02;Pardubice;Jablonec;0;2;
Czech Republic;1. Liga;2;2026-08-02;Sigma Olomouc;Mlada Boleslav;2;2;
Czech Republic;1. Liga;3;2026-08-07;Brno;Liberec;0;1;
Czech Republic;1. Liga;3;2026-08-08;Mlada Boleslav;Sparta Praga;2;0;
Czech Republic;1. Liga;3;2026-08-08;Teplice;Plzen;5;5;
Czech Republic;1. Liga;3;2026-08-08;Zlin;Bohemians;0;2;
Czech Republic;1. Liga;3;2026-08-09;Artis Brno;Sigma Olomouc;1;2;
Czech Republic;1. Liga;3;2026-08-09;Hradec Kralove;Ostrava;2;1;
Czech Republic;1. Liga;3;2026-08-09;Jablonec;Slovacko;1;0;
Czech Republic;1. Liga;3;2026-08-09;Slavia Praga;Pardubice;2;1;
Czech Republic;1. Liga;4;2026-08-15;Pardubice;Mlada Boleslav;1;1;
Czech Republic;1. Liga;4;2026-08-15;Plzen;Zlin;3;2;
Czech Republic;1. Liga;4;2026-08-15;Slovacko;Sigma Olomouc;1;2;
Czech Republic;1. Liga;4;2026-08-15;Sparta Praga;Teplice;4;1;
Czech Republic;1. Liga;4;2026-08-16;Liberec;Slavia Praga;1;1;
Czech Republic;1. Liga;4;2026-08-16;Ostrava;Artis Brno;1;0;
Czech Republic;1. Liga;5;2026-08-22;Artis Brno;Sparta Praga;0;4;
Czech Republic;1. Liga;5;2026-08-22;Mlada Boleslav;Slovacko;2;1;
Czech Republic;1. Liga;5;2026-08-22;Slavia Praga;Bohemians;2;2;
Czech Republic;1. Liga;5;2026-08-22;Zlin;Liberec;0;1;
Czech Republic;1. Liga;5;2026-08-23;Sigma Olomouc;Pardubice;3;1;
Czech Republic;1. Liga;5;2026-08-23;Teplice;Brno;0;2;
Czech Republic;1. Liga;6;2026-08-29;Brno;Zlin;3;2;
Czech Republic;1. Liga;6;2026-08-29;Ostrava;Sigma Olomouc;1;0;
Czech Republic;1. Liga;6;2026-08-29;Pardubice;Artis Brno;1;2;
Czech Republic;1. Liga;6;2026-08-30;Liberec;Hradec Kralove;2;0;
Czech Republic;1. Liga;6;2026-08-30;Plzen;Slovacko;1;1;
Czech Republic;1. Liga;6;2026-08-30;Sparta Praga;Slavia Praga;0;3;
Czech Republic;1. Liga;6;2026-08-30;Teplice;Jablonec;2;0;
