Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Austria;Regionalliga South;1;2026-07-31;ATSV Wolfsberger;Wolfsberger (Am);1;1;
Austria;Regionalliga South;1;2026-07-31;Atus Velden;Bleiburg;1;0;
Austria;Regionalliga South;1;2026-07-31;Donau Klagenfurt;A. Klagenfurt;0;1;
Austria;Regionalliga South;1;2026-07-31;Treibach;Volkermarkt;3;0;
Austria;Regionalliga South;1;2026-08-07;Deutschlandsberger;Allerheiligen;1;1;
Austria;Regionalliga South;1;2026-08-07;Gleisdorf;Hartberg (Am);1;0;
Austria;Regionalliga South;1;2026-08-07;Lafnitz;Weiz;2;1;
Austria;Regionalliga South;1;2026-08-07;Tillmitsch;Kalsdorf;0;1;
Austria;Regionalliga South;2;2026-08-07;A. Klagenfurt;Treibach;1;3;
Austria;Regionalliga South;2;2026-08-07;Volkermarkt;Atus Velden;1;1;
Austria;Regionalliga South;2;2026-08-08;Bleiburg;ATSV Wolfsberger;2;2;
Austria;Regionalliga South;2;2026-08-08;Wolfsberger (Am);Donau Klagenfurt;3;1;
Austria;Regionalliga South;2;2026-08-14;Kalsdorf;Allerheiligen;5;2;
Austria;Regionalliga South;2;2026-08-14;Tillmitsch;Gleisdorf;2;1;
Austria;Regionalliga South;2;2026-08-14;Weiz;Deutschlandsberger;4;0;
Austria;Regionalliga South;2;2026-08-15;Hartberg (Am);Lafnitz;2;2;
Austria;Regionalliga South;3;2026-08-14;A. Klagenfurt;Wolfsberger (Am);5;0;
Austria;Regionalliga South;3;2026-08-14;ATSV Wolfsberger;Volkermarkt;0;5;
Austria;Regionalliga South;3;2026-08-14;Treibach;Atus Velden;0;0;
Austria;Regionalliga South;3;2026-08-15;Donau Klagenfurt;Bleiburg;0;0;
Austria;Regionalliga South;3;2026-08-30;Hartberg (Am);Allerheiligen;1;4;
Austria;Regionalliga South;4;2026-08-21;Allerheiligen;Weiz;0;0;
Austria;Regionalliga South;4;2026-08-21;Atus Velden;ATSV Wolfsberger;4;0;
Austria;Regionalliga South;4;2026-08-21;Deutschlandsberger;Hartberg (Am);4;0;
Austria;Regionalliga South;4;2026-08-21;Gleisdorf;Kalsdorf;1;2;
Austria;Regionalliga South;4;2026-08-21;Volkermarkt;Donau Klagenfurt;5;3;
Austria;Regionalliga South;4;2026-08-21;Wolfsberger (Am);Treibach;2;3;
Austria;Regionalliga South;4;2026-08-22;Bleiburg;A. Klagenfurt;3;4;
Austria;Regionalliga South;4;2026-08-22;Lafnitz;Tillmitsch;6;7;
Austria;Regionalliga South;4;2026-08-29;Donau Klagenfurt;Atus Velden;2;3;
Austria;Regionalliga South;5;2026-08-28;A. Klagenfurt;Volkermarkt;1;0;
Austria;Regionalliga South;5;2026-08-28;Gleisdorf;Lafnitz;1;3;
Austria;Regionalliga South;5;2026-08-28;Kalsdorf;Weiz;1;1;
Austria;Regionalliga South;5;2026-08-28;Tillmitsch;Deutschlandsberger;2;2;
Austria;Regionalliga South;5;2026-08-28;Treibach;ATSV Wolfsberger;4;0;
Austria;Regionalliga South;5;2026-08-30;Wolfsberger (Am);Bleiburg;2;2;
Austria;Regionalliga South;6;2026-09-01;Deutschlandsberger;Gleisdorf;4;2;
Austria;Regionalliga South;6;2026-09-01;Lafnitz;Kalsdorf;2;2;
