Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Austria;Bundesliga;1;2026-07-31;LASK;Grazer;3;0;
Austria;Bundesliga;1;2026-08-01;Salzburg;Hartberg;1;0;
Austria;Bundesliga;1;2026-08-01;Tirol;Sturm Graz;1;1;
Austria;Bundesliga;1;2026-08-02;A. Lustenau;Ried;1;1;
Austria;Bundesliga;1;2026-08-02;SK Rapid;Altach;1;0;
Austria;Bundesliga;1;2026-08-02;Wolfsberger;Austria Vienna;3;0;
Austria;Bundesliga;2;2026-08-07;Altach;Tirol;3;1;
Austria;Bundesliga;2;2026-08-08;Grazer;A. Lustenau;2;1;
Austria;Bundesliga;2;2026-08-08;Hartberg;Sturm Graz;0;2;
Austria;Bundesliga;2;2026-08-09;Austria Vienna;LASK;0;2;
Austria;Bundesliga;2;2026-08-09;Ried;SK Rapid;1;2;
Austria;Bundesliga;2;2026-08-09;Wolfsberger;Salzburg;1;1;
