Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Montenegro;Prva Crnogorska Liga;1;2026-08-01;Petrovac;Bokelj;0;1;
Montenegro;Prva Crnogorska Liga;1;2026-08-02;Decic;Arsenal Tivat;0;0;
Montenegro;Prva Crnogorska Liga;1;2026-08-02;Jezero;Mornar;0;0;
Montenegro;Prva Crnogorska Liga;1;2026-08-02;Mladost DG;Otrant;2;1;
Montenegro;Prva Crnogorska Liga;1;2026-08-03;Sutjeska;Buducnost;0;1;
Montenegro;Prva Crnogorska Liga;2;2026-08-07;Mornar;Arsenal Tivat;0;0;
Montenegro;Prva Crnogorska Liga;2;2026-08-08;Buducnost;Decic;0;2;
Montenegro;Prva Crnogorska Liga;2;2026-08-09;Bokelj;Sutjeska;1;0;
Montenegro;Prva Crnogorska Liga;2;2026-08-09;Jezero;Mladost DG;1;0;
Montenegro;Prva Crnogorska Liga;2;2026-08-09;Otrant;Petrovac;0;0;
Montenegro;Prva Crnogorska Liga;3;2026-08-15;Sutjeska;Otrant;1;4;
Montenegro;Prva Crnogorska Liga;3;2026-08-16;Arsenal Tivat;Buducnost;0;0;
Montenegro;Prva Crnogorska Liga;3;2026-08-16;Mladost DG;Mornar;2;3;
Montenegro;Prva Crnogorska Liga;3;2026-08-16;Petrovac;Jezero;3;0;
Montenegro;Prva Crnogorska Liga;3;2026-08-17;Decic;Bokelj;1;0;
Montenegro;Prva Crnogorska Liga;4;2026-08-21;Mornar;Buducnost;2;1;
Montenegro;Prva Crnogorska Liga;4;2026-08-22;Jezero;Sutjeska;0;0;
Montenegro;Prva Crnogorska Liga;4;2026-08-22;Mladost DG;Petrovac;0;0;
Montenegro;Prva Crnogorska Liga;4;2026-08-23;Bokelj;Arsenal Tivat;0;0;
Montenegro;Prva Crnogorska Liga;4;2026-08-23;Otrant;Decic;0;3;
Montenegro;Prva Crnogorska Liga;5;2026-08-28;Sutjeska;Mladost DG;5;1;
Montenegro;Prva Crnogorska Liga;5;2026-08-29;Petrovac;Mornar;1;1;
Montenegro;Prva Crnogorska Liga;5;2026-08-30;Arsenal Tivat;Otrant;1;2;
Montenegro;Prva Crnogorska Liga;5;2026-08-30;Buducnost;Bokelj;0;0;
Montenegro;Prva Crnogorska Liga;5;2026-08-30;Decic;Jezero;2;1;
Montenegro;Prva Crnogorska Liga;6;2026-09-03;Mornar;Bokelj;2;0;
