Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Finland;Veikkausliiga;1;2026-04-04;Gnistan;Oulu;1;5;
Finland;Veikkausliiga;1;2026-04-04;HJK;SJK;3;0;
Finland;Veikkausliiga;1;2026-04-04;Ilves;KuPS;1;3;
Finland;Veikkausliiga;1;2026-04-04;Inter Turku;VPS;0;0;
Finland;Veikkausliiga;1;2026-04-04;Jaro;Lahti;0;1;
Finland;Veikkausliiga;1;2026-04-04;Mariehamn;TPS Turku;1;1;
Finland;Veikkausliiga;2;2026-04-10;SJK;Mariehamn;3;0;
Finland;Veikkausliiga;2;2026-04-10;TPS Turku;Lahti;2;1;
Finland;Veikkausliiga;2;2026-04-10;VPS;Jaro;0;0;
Finland;Veikkausliiga;2;2026-04-11;HJK;Oulu;0;1;
Finland;Veikkausliiga;2;2026-04-11;Inter Turku;Ilves;2;1;
Finland;Veikkausliiga;2;2026-04-11;KuPS;Gnistan;1;0;
Finland;Veikkausliiga;3;2026-04-18;Gnistan;HJK;0;3;
Finland;Veikkausliiga;3;2026-04-18;Jaro;KuPS;1;1;
Finland;Veikkausliiga;3;2026-04-18;Lahti;Inter Turku;0;2;
Finland;Veikkausliiga;3;2026-04-18;Mariehamn;Ilves;2;2;
Finland;Veikkausliiga;3;2026-04-18;Oulu;VPS;2;1;
Finland;Veikkausliiga;3;2026-04-18;TPS Turku;SJK;2;0;
Finland;Veikkausliiga;4;2026-04-24;SJK;Jaro;1;1;
Finland;Veikkausliiga;4;2026-04-24;TPS Turku;Gnistan;1;1;
Finland;Veikkausliiga;4;2026-04-24;VPS;Ilves;3;2;
Finland;Veikkausliiga;4;2026-04-25;Inter Turku;Mariehamn;1;0;
Finland;Veikkausliiga;4;2026-04-25;Lahti;Oulu;2;1;
Finland;Veikkausliiga;4;2026-04-26;KuPS;HJK;1;1;
Finland;Veikkausliiga;5;2026-05-02;Jaro;TPS Turku;2;2;
Finland;Veikkausliiga;5;2026-05-02;Mariehamn;VPS;0;1;
Finland;Veikkausliiga;5;2026-05-02;Oulu;KuPS;2;0;
Finland;Veikkausliiga;5;2026-05-02;SJK;Ilves;1;1;
Finland;Veikkausliiga;5;2026-05-04;HJK;Lahti;1;0;
Finland;Veikkausliiga;5;2026-05-05;Gnistan;Inter Turku;2;0;
Finland;Veikkausliiga;6;2026-05-08;Ilves;Oulu;1;0;
Finland;Veikkausliiga;6;2026-05-08;KuPS;SJK;0;0;
Finland;Veikkausliiga;6;2026-05-08;TPS Turku;HJK;1;0;
Finland;Veikkausliiga;6;2026-05-09;Inter Turku;Jaro;2;0;
Finland;Veikkausliiga;6;2026-05-09;VPS;Gnistan;1;1;
Finland;Veikkausliiga;6;2026-05-10;Lahti;Mariehamn;1;1;
Finland;Veikkausliiga;7;2026-05-16;Gnistan;Jaro;5;0;
Finland;Veikkausliiga;7;2026-05-16;HJK;Ilves;2;2;
Finland;Veikkausliiga;7;2026-05-16;Mariehamn;KuPS;1;1;
Finland;Veikkausliiga;7;2026-05-16;Oulu;TPS Turku;1;0;
Finland;Veikkausliiga;7;2026-05-16;SJK;Inter Turku;1;3;
Finland;Veikkausliiga;7;2026-05-18;Lahti;VPS;1;1;
Finland;Veikkausliiga;8;2026-05-22;VPS;HJK;2;1;
Finland;Veikkausliiga;8;2026-05-23;Ilves;Gnistan;2;0;
Finland;Veikkausliiga;8;2026-05-23;Inter Turku;TPS Turku;2;1;
Finland;Veikkausliiga;8;2026-05-23;Jaro;Mariehamn;3;0;
Finland;Veikkausliiga;8;2026-05-23;KuPS;Lahti;2;1;
Finland;Veikkausliiga;8;2026-05-23;SJK;Oulu;0;1;
Finland;Veikkausliiga;9;2026-05-30;Gnistan;SJK;3;2;
Finland;Veikkausliiga;9;2026-05-30;HJK;Mariehamn;1;0;
Finland;Veikkausliiga;9;2026-05-30;KuPS;Inter Turku;1;1;
Finland;Veikkausliiga;9;2026-05-30;Lahti;Ilves;5;0;
Finland;Veikkausliiga;9;2026-05-30;TPS Turku;VPS;1;0;
Finland;Veikkausliiga;9;2026-05-31;Oulu;Jaro;2;1;
Finland;Veikkausliiga;10;2026-06-13;Ilves;TPS Turku;1;0;
Finland;Veikkausliiga;10;2026-06-13;Inter Turku;Oulu;0;0;
Finland;Veikkausliiga;10;2026-06-13;Jaro;HJK;2;5;
