Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Ukraine;Premier League;1;2026-07-31;Zorya;Kolos Kovalivka;2;0;
Ukraine;Premier League;1;2026-08-01;FC Kharkiv;Veres-Rivne;1;0;
Ukraine;Premier League;1;2026-08-01;Kryvbas;Karpaty Lviv;1;4;
Ukraine;Premier League;1;2026-08-02;Ch. Odesa;Polissya Zhytomyr;1;2;
Ukraine;Premier League;1;2026-08-02;Epitsentr;Obolon;3;0;
Ukraine;Premier League;1;2026-08-03;Bukovyna;LNZ Cherkasy;0;0;
Ukraine;Premier League;1;2026-08-03;Shakhtar;Kudrivka;5;1;
Ukraine;Premier League;2;2026-08-08;Bukovyna;Obolon;0;0;
Ukraine;Premier League;2;2026-08-08;Livyi Bereg;Kudrivka;0;0;
Ukraine;Premier League;2;2026-08-09;Epitsentr;Shakhtar;0;2;
Ukraine;Premier League;2;2026-08-09;Veres-Rivne;Dyn. Kyiv;1;2;
Ukraine;Premier League;2;2026-08-09;Zorya;Kryvbas;1;3;
Ukraine;Premier League;2;2026-08-10;Karpaty Lviv;LNZ Cherkasy;3;0;
Ukraine;Premier League;2;2026-08-10;Polissya Zhytomyr;FC Kharkiv;3;1;
Ukraine;Premier League;3;2026-08-14;Epitsentr;Veres-Rivne;0;0;
Ukraine;Premier League;3;2026-08-15;Karpaty Lviv;Bukovyna;3;0;
Ukraine;Premier League;3;2026-08-15;Kryvbas;Livyi Bereg;1;1;
Ukraine;Premier League;3;2026-08-15;Kudrivka;Obolon;0;0;
Ukraine;Premier League;3;2026-08-16;Dyn. Kyiv;Kolos Kovalivka;2;1;
Ukraine;Premier League;3;2026-08-16;FC Kharkiv;Shakhtar;0;1;
Ukraine;Premier League;3;2026-08-16;LNZ Cherkasy;Ch. Odesa;2;0;
Ukraine;Premier League;3;2026-08-17;Polissya Zhytomyr;Zorya;1;2;
