Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Peru;Liga 2;1;2026-08-01;AD Cantolao;Cesar Vallejo;1;1;
Peru;Liga 2;1;2026-08-01;Llacuabamba;U. San Martin;3;0;
Peru;Liga 2;1;2026-08-01;Santos;Comerciantes;1;0;
Peru;Liga 2;1;2026-08-02;Carlos Mannucci;ADA Jaen;2;0;
Peru;Liga 2;1;2026-08-02;Tacna Heroica;Ayacucho;2;2;
Peru;Liga 2;2;2026-08-08;ADA Jaen;Llacuabamba;0;0;
Peru;Liga 2;2;2026-08-08;Sport Huancayo 2;Santos;2;0;
Peru;Liga 2;2;2026-08-09;Ayacucho;Estudiantil CNI;1;0;
Peru;Liga 2;2;2026-08-09;Cesar Vallejo;Pirata;1;1;
Peru;Liga 2;2;2026-08-09;Comerciantes;Tacna Heroica;2;2;
Peru;Liga 2;3;2026-08-15;Estudiantil CNI;Comerciantes;2;2;
Peru;Liga 2;3;2026-08-15;Minas;Ayacucho;3;1;
