Country;League;Season;Round;Date;Home;Away;HG;AG;Notes
USA;USL League Two - Southwest Division;2026;1;2026-05-17;City SC;Capo;0;2;
USA;USL League Two - Southwest Division;2026;1;2026-05-17;Southern California;AMSG FC;3;1;
USA;USL League Two - Southwest Division;2026;2;2026-05-20;Southern California;City SC;2;1;
USA;USL League Two - Southwest Division;2026;3;2026-05-23;Southern California;Ventura;0;3;
USA;USL League Two - Southwest Division;2026;4;2026-05-24;Tucson;Redlands FC;1;0;
USA;USL League Two - Southwest Division;2026;5;2026-05-25;Stars FC;Redlands FC;1;1;
USA;USL League Two - Southwest Division;2026;6;2026-05-28;Stars FC;AMSG FC;3;2;
USA;USL League Two - Southwest Division;2026;6;2026-05-28;Ventura;Capo;2;0;
USA;USL League Two - Southwest Division;2026;7;2026-05-31;Capo;AMSG FC;3;2;
USA;USL League Two - Southwest Division;2026;7;2026-05-31;Redlands FC;City SC;3;1;
USA;USL League Two - Southwest Division;2026;7;2026-05-31;Tucson;Southern California;2;0;
USA;USL League Two - Southwest Division;2026;8;2026-06-02;Stars FC;Southern California;2;1;
USA;USL League Two - Southwest Division;2026;9;2026-06-04;Capo;Redlands FC;3;4;
USA;USL League Two - Southwest Division;2026;10;2026-06-05;Southern California;Tucson;0;0;
USA;USL League Two - Southwest Division;2026;11;2026-06-06;Redlands FC;AMSG FC;2;1;
USA;USL League Two - Southwest Division;2026;12;2026-06-07;Capo;Ventura;1;1;
USA;USL League Two - Southwest Division;2026;12;2026-06-07;City SC;Tucson;2;1;
USA;USL League Two - Southwest Division;2026;13;2026-06-08;AMSG FC;Stars FC;0;1;
USA;USL League Two - Southwest Division;2026;14;2026-06-11;City SC;Stars FC;2;1;
USA;USL League Two - Southwest Division;2026;14;2026-06-11;Ventura;Redlands FC;0;0;
USA;USL League Two - Southwest Division;2026;15;2026-06-12;Capo;Tucson;1;1;
USA;USL League Two - Southwest Division;2026;16;2026-06-14;AMSG FC;Tucson;1;1;
USA;USL League Two - Southwest Division;2026;16;2026-06-14;Southern California;Stars FC;1;1;
USA;USL League Two - Southwest Division;2026;17;2026-06-15;City SC;Ventura;1;3;
USA;USL League Two - Southwest Division;2026;18;2026-06-18;AMSG FC;Ventura;0;5;
USA;USL League Two - Southwest Division;2026;18;2026-06-18;Capo;City SC;2;5;
USA;USL League Two - Southwest Division;2026;18;2026-06-18;Southern California;Redlands FC;2;3;
USA;USL League Two - Southwest Division;2026;19;2026-06-21;Redlands FC;Southern California;5;1;
USA;USL League Two - Southwest Division;2026;19;2026-06-21;Tucson;Ventura;2;2;
USA;USL League Two - Southwest Division;2026;20;2026-06-22;AMSG FC;City SC;2;4;
USA;USL League Two - Southwest Division;2026;21;2026-06-25;AMSG FC;Capo;1;5;
USA;USL League Two - Southwest Division;2026;21;2026-06-25;Stars FC;City SC;5;2;
USA;USL League Two - Southwest Division;2026;21;2026-06-25;Ventura;Southern California;5;1;
USA;USL League Two - Southwest Division;2026;22;2026-06-27;Tucson;City SC;3;1;
USA;USL League Two - Southwest Division;2026;23;2026-07-01;Ventura;Tucson;2;1;
USA;USL League Two - Southwest Division;2026;20260628;2026-06-28;Redlands FC;Stars FC;1;1;
