Country;League;Season;Round;Date;Home;Away;HG;AG;Notes
Sweden;Vastra Gotaland;2026;1;2026-03-27;Kongahalla;Boljan;0;2;
Sweden;Vastra Gotaland;2026;1;2026-03-27;Landvetter;Lindome;2;1;
Sweden;Vastra Gotaland;2026;1;2026-03-28;Astorps;Astrio;2;1;
Sweden;Vastra Gotaland;2026;1;2026-03-28;Frölunda;Jonsereds;2;2;
Sweden;Vastra Gotaland;2026;1;2026-03-29;Dalstorps IF;Torslanda;0;0;
Sweden;Vastra Gotaland;2026;1;2026-03-29;Galtabacks BK;Onsala;6;1;
Sweden;Vastra Gotaland;2026;1;2026-03-29;Qviding;Hestrafors;2;3;
Sweden;Vastra Gotaland;2026;2;2026-04-02;Boljan;Dalstorps IF;2;1;
Sweden;Vastra Gotaland;2026;2;2026-04-02;Torslanda;Landvetter;1;4;
Sweden;Vastra Gotaland;2026;2;2026-04-03;Hestrafors;Galtabacks BK;1;2;
Sweden;Vastra Gotaland;2026;2;2026-04-03;Jonsereds;Astorps;4;2;
Sweden;Vastra Gotaland;2026;2;2026-04-03;Lindome;Qviding;0;5;
Sweden;Vastra Gotaland;2026;2;2026-04-03;Onsala;Frölunda;0;0;
Sweden;Vastra Gotaland;2026;2;2026-04-05;Astrio;Kongahalla;1;1;
Sweden;Vastra Gotaland;2026;3;2026-04-10;Boljan;Lindome;2;3;
Sweden;Vastra Gotaland;2026;3;2026-04-10;Kongahalla;Torslanda;2;2;
Sweden;Vastra Gotaland;2026;3;2026-04-10;Landvetter;Onsala;1;0;
Sweden;Vastra Gotaland;2026;3;2026-04-11;Astrio;Jonsereds;0;1;
Sweden;Vastra Gotaland;2026;3;2026-04-11;Dalstorps IF;Qviding;4;1;
Sweden;Vastra Gotaland;2026;3;2026-04-12;Astorps;Hestrafors;0;2;
Sweden;Vastra Gotaland;2026;3;2026-04-12;Frölunda;Galtabacks BK;3;2;
Sweden;Vastra Gotaland;2026;4;2026-04-17;Jonsereds;Boljan;3;0;
Sweden;Vastra Gotaland;2026;4;2026-04-17;Lindome;Dalstorps IF;1;1;
Sweden;Vastra Gotaland;2026;4;2026-04-17;Qviding;Frölunda;2;3;
Sweden;Vastra Gotaland;2026;4;2026-04-18;Galtabacks BK;Landvetter;0;1;
Sweden;Vastra Gotaland;2026;4;2026-04-19;Hestrafors;Astrio;0;0;
Sweden;Vastra Gotaland;2026;4;2026-04-19;Onsala;Kongahalla;2;2;
Sweden;Vastra Gotaland;2026;4;2026-04-19;Torslanda;Astorps;2;1;
Sweden;Vastra Gotaland;2026;5;2026-04-24;Landvetter;Hestrafors;2;0;
Sweden;Vastra Gotaland;2026;5;2026-04-25;Dalstorps IF;Galtabacks BK;1;0;
Sweden;Vastra Gotaland;2026;5;2026-04-25;Qviding;Kongahalla;3;1;
Sweden;Vastra Gotaland;2026;5;2026-04-26;Astorps;Boljan;1;1;
Sweden;Vastra Gotaland;2026;5;2026-04-26;Frölunda;Lindome;0;2;
Sweden;Vastra Gotaland;2026;5;2026-04-26;Onsala;Jonsereds;2;3;
Sweden;Vastra Gotaland;2026;5;2026-04-26;Torslanda;Astrio;2;0;
Sweden;Vastra Gotaland;2026;6;2026-04-30;Galtabacks BK;Astorps;2;2;
Sweden;Vastra Gotaland;2026;6;2026-05-01;Boljan;Torslanda;2;2;
Sweden;Vastra Gotaland;2026;6;2026-05-01;Hestrafors;Frölunda;2;4;
Sweden;Vastra Gotaland;2026;6;2026-05-01;Jonsereds;Dalstorps IF;1;1;
Sweden;Vastra Gotaland;2026;6;2026-05-01;Kongahalla;Landvetter;1;1;
Sweden;Vastra Gotaland;2026;6;2026-05-01;Lindome;Onsala;0;2;
Sweden;Vastra Gotaland;2026;6;2026-05-03;Astrio;Qviding;0;3;
Sweden;Vastra Gotaland;2026;7;2026-05-08;Dalstorps IF;Landvetter;1;0;
Sweden;Vastra Gotaland;2026;7;2026-05-08;Galtabacks BK;Torslanda;1;2;
Sweden;Vastra Gotaland;2026;7;2026-05-08;Kongahalla;Jonsereds;1;0;
Sweden;Vastra Gotaland;2026;7;2026-05-08;Lindome;Hestrafors;2;3;
Sweden;Vastra Gotaland;2026;7;2026-05-08;Qviding;Boljan;2;2;
Sweden;Vastra Gotaland;2026;7;2026-05-09;Frölunda;Astrio;5;3;
Sweden;Vastra Gotaland;2026;7;2026-05-10;Astorps;Onsala;1;1;
Sweden;Vastra Gotaland;2026;8;2026-05-14;Frölunda;Kongahalla;4;0;
Sweden;Vastra Gotaland;2026;8;2026-05-14;Landvetter;Boljan;0;1;
Sweden;Vastra Gotaland;2026;8;2026-05-14;Torslanda;Qviding;1;2;
Sweden;Vastra Gotaland;2026;8;2026-05-16;Dalstorps IF;Astorps;2;4;
Sweden;Vastra Gotaland;2026;8;2026-05-16;Onsala;Hestrafors;5;1;
Sweden;Vastra Gotaland;2026;8;2026-05-17;Astrio;Galtabacks BK;2;1;
Sweden;Vastra Gotaland;2026;8;2026-05-17;Jonsereds;Lindome;0;5;
Sweden;Vastra Gotaland;2026;9;2026-05-22;Hestrafors;Jonsereds;5;1;
Sweden;Vastra Gotaland;2026;9;2026-05-22;Lindome;Torslanda;2;1;
Sweden;Vastra Gotaland;2026;9;2026-05-22;Qviding;Onsala;1;2;
Sweden;Vastra Gotaland;2026;9;2026-05-23;Boljan;Galtabacks BK;2;0;
Sweden;Vastra Gotaland;2026;9;2026-05-23;Kongahalla;Dalstorps IF;1;3;
Sweden;Vastra Gotaland;2026;9;2026-05-24;Astorps;Frölunda;0;3;
Sweden;Vastra Gotaland;2026;9;2026-05-24;Astrio;Landvetter;0;2;
Sweden;Vastra Gotaland;2026;10;2026-05-29;Galtabacks BK;Lindome;1;1;
Sweden;Vastra Gotaland;2026;10;2026-05-29;Hestrafors;Boljan;3;1;
Sweden;Vastra Gotaland;2026;10;2026-05-29;Landvetter;Qviding;2;1;
Sweden;Vastra Gotaland;2026;10;2026-05-30;Kongahalla;Astorps;1;2;
Sweden;Vastra Gotaland;2026;10;2026-05-30;Onsala;Astrio;0;0;
Sweden;Vastra Gotaland;2026;10;2026-05-31;Frölunda;Dalstorps IF;1;1;
Sweden;Vastra Gotaland;2026;10;2026-05-31;Torslanda;Jonsereds;0;1;
Sweden;Vastra Gotaland;2026;11;2026-06-05;Boljan;Astrio;3;1;
Sweden;Vastra Gotaland;2026;11;2026-06-05;Jonsereds;Galtabacks BK;4;2;
Sweden;Vastra Gotaland;2026;11;2026-06-05;Landvetter;Frölunda;3;0;
Sweden;Vastra Gotaland;2026;11;2026-06-05;Lindome;Kongahalla;2;2;
Sweden;Vastra Gotaland;2026;11;2026-06-06;Qviding;Astorps;2;2;
Sweden;Vastra Gotaland;2026;11;2026-06-06;Torslanda;Hestrafors;2;2;
Sweden;Vastra Gotaland;2026;11;2026-06-07;Dalstorps IF;Onsala;3;1;
Sweden;Vastra Gotaland;2026;12;2026-06-11;Astrio;Lindome;1;2;
Sweden;Vastra Gotaland;2026;12;2026-06-11;Hestrafors;Dalstorps IF;2;3;
Sweden;Vastra Gotaland;2026;12;2026-06-13;Galtabacks BK;Kongahalla;1;2;
Sweden;Vastra Gotaland;2026;12;2026-06-13;Jonsereds;Qviding;2;2;
Sweden;Vastra Gotaland;2026;12;2026-06-14;Astorps;Landvetter;0;2;
Sweden;Vastra Gotaland;2026;12;2026-06-14;Frölunda;Boljan;1;1;
