Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Denmark;Superliga;1;2026-07-24;Viborg;Odense;1;0;
Denmark;Superliga;1;2026-07-25;Aarhus;Brondby;1;1;
Denmark;Superliga;1;2026-07-26;FC Copenhagen;Lyngby;3;2;
Denmark;Superliga;1;2026-07-26;Horsens;Nordsjaelland;1;1;
Denmark;Superliga;1;2026-07-26;Sonderjyske;Midtjylland;2;3;
Denmark;Superliga;1;2026-07-28;Randers;Silkeborg;1;1;
Denmark;Superliga;2;2026-08-01;Lyngby;Aarhus;2;2;
Denmark;Superliga;2;2026-08-02;Brondby;Viborg;1;0;
Denmark;Superliga;2;2026-08-02;Midtjylland;Horsens;2;1;
Denmark;Superliga;2;2026-08-02;Nordsjaelland;Randers;1;0;
Denmark;Superliga;2;2026-08-02;Silkeborg;FC Copenhagen;1;3;
Denmark;Superliga;2;2026-08-03;Odense;Sonderjyske;1;0;
Denmark;Superliga;3;2026-08-07;Sonderjyske;Viborg;0;0;
Denmark;Superliga;3;2026-08-09;Horsens;Brondby;0;2;
Denmark;Superliga;3;2026-08-09;Randers;Lyngby;2;0;
Denmark;Superliga;3;2026-08-10;Silkeborg;Odense;1;0;
Denmark;Superliga;4;2026-08-14;Viborg;Aarhus;2;1;
Denmark;Superliga;4;2026-08-16;Lyngby;Midtjylland;1;1;
Denmark;Superliga;4;2026-08-16;Nordsjaelland;Silkeborg;1;0;
Denmark;Superliga;4;2026-08-16;Odense;Horsens;1;2;
Denmark;Superliga;4;2026-08-16;Randers;FC Copenhagen;0;4;
Denmark;Superliga;4;2026-08-17;Brondby;Sonderjyske;3;2;
Denmark;Superliga;5;2026-08-23;Aarhus;Odense;2;2;
Denmark;Superliga;5;2026-08-23;Horsens;Lyngby;2;1;
Denmark;Superliga;5;2026-08-23;Midtjylland;Randers;1;0;
Denmark;Superliga;5;2026-08-23;Sonderjyske;Nordsjaelland;0;3;
Denmark;Superliga;5;2026-08-23;Viborg;FC Copenhagen;4;0;
Denmark;Superliga;5;2026-08-24;Brondby;Silkeborg;3;1;
Denmark;Superliga;5;2026-08-28;Horsens;Viborg;2;3;
Denmark;Superliga;6;2026-08-30;Lyngby;Odense;1;1;
Denmark;Superliga;6;2026-08-30;Nordsjaelland;Brondby;3;1;
Denmark;Superliga;6;2026-08-30;Randers;Aarhus;2;1;
Denmark;Superliga;6;2026-08-30;Silkeborg;Midtjylland;1;1;
Denmark;Superliga;6;2026-08-31;FC Copenhagen;Sonderjyske;3;1;
Denmark;Superliga;7;2026-09-02;Aarhus;Midtjylland;0;2;
Denmark;Superliga;7;2026-09-03;FC Copenhagen;Nordsjaelland;2;0;
