Country;League;Season;Round;Date;Home;Away;HG;AG;Notes
Australia;NPL Queensland;2026;1;2026-02-20;Moreton City Excelsior;Gold Coast Knights;4;1;
Australia;NPL Queensland;2026;1;2026-02-21;Magic United;Gold Coast;3;1;
Australia;NPL Queensland;2026;1;2026-02-21;Olympic FC;Queensland Lions;2;1;
Australia;NPL Queensland;2026;1;2026-02-21;Peninsula;Eastern Suburbs;1;0;
Australia;NPL Queensland;2026;1;2026-02-21;Rochedale;Wynnum Wolves;0;3;
Australia;NPL Queensland;2026;1;2026-02-22;Brisbane Roar U23;Brisbane City;1;3;
Australia;NPL Queensland;2026;2;2026-02-27;Queensland Lions;Gold Coast Knights;2;2;
Australia;NPL Queensland;2026;2;2026-02-28;Brisbane City;Moreton City Excelsior;2;1;
Australia;NPL Queensland;2026;2;2026-02-28;Magic United;Peninsula;0;3;
Australia;NPL Queensland;2026;2;2026-02-28;Rochedale;Gold Coast;3;4;
Australia;NPL Queensland;2026;2;2026-03-01;Eastern Suburbs;Brisbane Roar U23;3;2;
Australia;NPL Queensland;2026;2;2026-03-01;Olympic FC;Wynnum Wolves;1;3;
Australia;NPL Queensland;2026;3;2026-03-06;Rochedale;Queensland Lions;1;3;
Australia;NPL Queensland;2026;3;2026-03-06;Wynnum Wolves;Moreton City Excelsior;3;0;
Australia;NPL Queensland;2026;3;2026-03-07;Brisbane City;Eastern Suburbs;0;4;
Australia;NPL Queensland;2026;3;2026-03-07;Peninsula;Olympic FC;1;1;
Australia;NPL Queensland;2026;3;2026-03-08;Brisbane Roar U23;Gold Coast;2;1;
Australia;NPL Queensland;2026;3;2026-03-08;Magic United;Gold Coast Knights;0;7;
Australia;NPL Queensland;2026;4;2026-03-13;Wynnum Wolves;Peninsula;2;2;
Australia;NPL Queensland;2026;4;2026-03-14;Brisbane City;Gold Coast Knights;2;4;
Australia;NPL Queensland;2026;4;2026-03-14;Eastern Suburbs;Queensland Lions;1;3;
Australia;NPL Queensland;2026;4;2026-03-14;Rochedale;Brisbane Roar U23;1;0;
Australia;NPL Queensland;2026;4;2026-03-15;Olympic FC;Gold Coast;2;0;
Australia;NPL Queensland;2026;4;2026-04-07;Magic United;Moreton City Excelsior;0;5;
