Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Romania;Superliga;1;2026-07-17;FC Voluntari;Botosani;2;2;
Romania;Superliga;1;2026-07-17;FCSB;FC Arges;2;0;
Romania;Superliga;1;2026-07-19;Petrolul;Din. Bucuresti;1;0;
Romania;Superliga;1;2026-07-19;U. Cluj;Farul Constanta;2;1;
Romania;Superliga;1;2026-07-20;Corvinul;Csikszereda M. Ciuc;3;0;
Romania;Superliga;1;2026-07-20;Rapid Bucarest;Sepsi Sf. Gheorghe;1;0;
Romania;Superliga;1;2026-07-24;UTA Arad;Otelul;2;2;
Romania;Superliga;2;2026-07-24;FC Arges;Petrolul;1;0;
Romania;Superliga;2;2026-07-25;Din. Bucuresti;Univ. Craiova;5;1;
Romania;Superliga;2;2026-07-25;Farul Constanta;Corvinul;2;0;
Romania;Superliga;2;2026-07-26;Csikszereda M. Ciuc;FCSB;0;2;
Romania;Superliga;2;2026-07-26;Sepsi Sf. Gheorghe;U. Cluj;1;0;
Romania;Superliga;2;2026-07-28;Botosani;Rapid Bucarest;1;1;
Romania;Superliga;2;2026-07-28;CFR Cluj;FC Voluntari;5;0;
Romania;Superliga;3;2026-07-31;FC Arges;Csikszereda M. Ciuc;1;0;
Romania;Superliga;3;2026-07-31;Otelul;Din. Bucuresti;1;1;
Romania;Superliga;3;2026-08-01;FC Voluntari;UTA Arad;1;0;
Romania;Superliga;3;2026-08-01;Univ. Craiova;Petrolul;4;0;
Romania;Superliga;3;2026-08-02;Corvinul;Sepsi Sf. Gheorghe;1;1;
Romania;Superliga;3;2026-08-02;Rapid Bucarest;CFR Cluj;3;1;
Romania;Superliga;3;2026-08-03;FCSB;Farul Constanta;2;2;
Romania;Superliga;3;2026-08-03;U. Cluj;Botosani;2;1;
Romania;Superliga;4;2026-08-07;UTA Arad;Rapid Bucarest;0;0;
Romania;Superliga;4;2026-08-08;Din. Bucuresti;FC Voluntari;4;0;
Romania;Superliga;4;2026-08-08;Farul Constanta;Csikszereda M. Ciuc;3;2;
Romania;Superliga;4;2026-08-09;Petrolul;Otelul;1;0;
Romania;Superliga;4;2026-08-09;Univ. Craiova;FC Arges;0;1;
Romania;Superliga;4;2026-08-10;Botosani;Corvinul;0;0;
Romania;Superliga;4;2026-08-10;Sepsi Sf. Gheorghe;FCSB;0;0;
Romania;Superliga;5;2026-08-14;FC Arges;Farul Constanta;1;1;
Romania;Superliga;5;2026-08-14;FC Voluntari;Petrolul;1;2;
Romania;Superliga;5;2026-08-15;Csikszereda M. Ciuc;Sepsi Sf. Gheorghe;0;0;
Romania;Superliga;5;2026-08-15;Rapid Bucarest;Din. Bucuresti;0;1;
Romania;Superliga;5;2026-08-16;Corvinul;CFR Cluj;3;0;
Romania;Superliga;5;2026-08-16;Otelul;Univ. Craiova;1;1;
Romania;Superliga;5;2026-08-17;FCSB;Botosani;3;2;
Romania;Superliga;5;2026-08-17;U. Cluj;UTA Arad;2;1;
Romania;Superliga;6;2026-08-21;Petrolul;Rapid Bucarest;0;2;
Romania;Superliga;6;2026-08-22;Din. Bucuresti;U. Cluj;2;1;
Romania;Superliga;6;2026-08-22;UTA Arad;Corvinul;0;0;
Romania;Superliga;6;2026-08-23;CFR Cluj;FCSB;1;0;
Romania;Superliga;6;2026-08-23;Sepsi Sf. Gheorghe;Farul Constanta;1;1;
Romania;Superliga;6;2026-08-23;Univ. Craiova;FC Voluntari;3;1;
Romania;Superliga;6;2026-08-24;Botosani;Csikszereda M. Ciuc;1;0;
Romania;Superliga;6;2026-08-24;Otelul;FC Arges;1;0;
Romania;Superliga;7;2026-08-28;FC Voluntari;Otelul;2;2;
Romania;Superliga;7;2026-08-28;U. Cluj;Petrolul;2;3;
Romania;Superliga;7;2026-08-29;Corvinul;Din. Bucuresti;1;1;
Romania;Superliga;7;2026-08-29;Csikszereda M. Ciuc;CFR Cluj;2;3;
Romania;Superliga;7;2026-08-29;FC Arges;Sepsi Sf. Gheorghe;0;1;
Romania;Superliga;7;2026-08-30;FCSB;UTA Arad;1;3;
Romania;Superliga;7;2026-08-30;Farul Constanta;Botosani;0;0;
Romania;Superliga;7;2026-08-31;Rapid Bucarest;Univ. Craiova;1;1;
