Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Portugal;Liga Portugal 2;1;2026-08-08;Chaves;Academica;1;4;
Portugal;Liga Portugal 2;1;2026-08-08;Penafiel;Portimonense;0;1;
Portugal;Liga Portugal 2;1;2026-08-08;Tondela;Amarante;2;1;
Portugal;Liga Portugal 2;1;2026-08-09;AFS;Sporting B;0;1;
Portugal;Liga Portugal 2;1;2026-08-09;Farense;Torreense;2;1;
Portugal;Liga Portugal 2;1;2026-08-09;Feirense;Felgueiras;0;0;
Portugal;Liga Portugal 2;1;2026-08-09;Vizela;Leiria;1;0;
Portugal;Liga Portugal 2;1;2026-08-10;Benfica B;Leixoes;1;0;
Portugal;Liga Portugal 2;1;2026-08-10;Lusitania FC;FC Porto B;2;0;
Portugal;Liga Portugal 2;2;2026-08-14;Academica;Feirense;1;0;
Portugal;Liga Portugal 2;2;2026-08-15;Leiria;Benfica B;1;2;
Portugal;Liga Portugal 2;2;2026-08-15;Sporting B;Chaves;1;0;
Portugal;Liga Portugal 2;2;2026-08-15;Torreense;Penafiel;2;2;
Portugal;Liga Portugal 2;2;2026-08-16;Amarante;Lusitania FC;0;1;
Portugal;Liga Portugal 2;2;2026-08-16;FC Porto B;Farense;1;3;
Portugal;Liga Portugal 2;2;2026-08-16;Leixoes;Tondela;1;0;
Portugal;Liga Portugal 2;2;2026-08-16;Portimonense;Vizela;2;0;
Portugal;Liga Portugal 2;2;2026-08-17;Felgueiras;AFS;1;1;
Portugal;Liga Portugal 2;3;2026-08-21;Benfica B;Portimonense;1;1;
Portugal;Liga Portugal 2;3;2026-08-21;Tondela;Academica;0;2;
Portugal;Liga Portugal 2;3;2026-08-22;Leixoes;Leiria;2;4;
Portugal;Liga Portugal 2;3;2026-08-22;Lusitania FC;Torreense;2;2;
Portugal;Liga Portugal 2;3;2026-08-22;Vizela;Amarante;0;0;
Portugal;Liga Portugal 2;3;2026-08-23;Chaves;AFS;2;2;
Portugal;Liga Portugal 2;3;2026-08-23;Penafiel;Sporting B;2;0;
Portugal;Liga Portugal 2;3;2026-08-24;Farense;Felgueiras;1;1;
Portugal;Liga Portugal 2;3;2026-08-24;Feirense;FC Porto B;0;1;
Portugal;Liga Portugal 2;4;2026-08-28;Leiria;Tondela;2;0;
Portugal;Liga Portugal 2;4;2026-08-29;Academica;Lusitania FC;0;2;
Portugal;Liga Portugal 2;4;2026-08-29;Portimonense;Leixoes;0;2;
Portugal;Liga Portugal 2;4;2026-08-29;Torreense;Vizela;0;3;
Portugal;Liga Portugal 2;4;2026-08-30;AFS;Feirense;2;0;
Portugal;Liga Portugal 2;4;2026-08-30;Amarante;Benfica B;1;0;
Portugal;Liga Portugal 2;4;2026-08-30;FC Porto B;Penafiel;0;3;
Portugal;Liga Portugal 2;4;2026-08-30;Felgueiras;Chaves;2;1;
Portugal;Liga Portugal 2;4;2026-08-30;Sporting B;Farense;2;1;
