Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Czech Republic;3. CFL - Group B;1;2026-08-07;Banik Most-Sous;Teplice B;5;0;
Czech Republic;3. CFL - Group B;1;2026-08-08;Mlada Boleslav B;Chrudim;6;1;
Czech Republic;3. CFL - Group B;1;2026-08-08;Velke Hamry;Liberec B;1;2;
Czech Republic;3. CFL - Group B;1;2026-08-09;Brozany;Caslav;0;0;
Czech Republic;3. CFL - Group B;1;2026-08-09;Hradec Kralove B;Pardubice B;2;1;
Czech Republic;3. CFL - Group B;1;2026-08-09;Jablonec B;Horni Redice;2;0;
Czech Republic;3. CFL - Group B;1;2026-08-09;Varnsdorf;Benatky;1;0;
Czech Republic;3. CFL - Group B;1;2026-08-09;Zapy;Neratovice;6;0;
Czech Republic;3. CFL - Group B;2;2026-08-15;Chrudim;Varnsdorf;3;1;
Czech Republic;3. CFL - Group B;2;2026-08-15;Horni Redice;Mlada Boleslav B;0;6;
Czech Republic;3. CFL - Group B;2;2026-08-15;Neratovice;Jablonec B;1;1;
Czech Republic;3. CFL - Group B;2;2026-08-15;Velke Hamry;Zapy;0;2;
Czech Republic;3. CFL - Group B;2;2026-08-16;Benatky;Hradec Kralove B;1;1;
Czech Republic;3. CFL - Group B;2;2026-08-16;Pardubice B;Banik Most-Sous;1;0;
Czech Republic;3. CFL - Group B;2;2026-08-16;Teplice B;Brozany;5;2;
