Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Wales;Cymru South;1;2026-08-07;Afan Lido;Llantwit Major;5;0;
Wales;Cymru South;1;2026-08-07;Caerau Ely;Ynyshir Albions;1;1;
Wales;Cymru South;1;2026-08-07;Caerphilly;Cardiff Draconians;0;0;
Wales;Cymru South;1;2026-08-07;Llanelli;Trethomas Bluebirds;1;1;
Wales;Cymru South;1;2026-08-07;Pontypridd;Pontardawe;3;2;
Wales;Cymru South;1;2026-08-08;Aberystwyth;Treowen;1;2;
Wales;Cymru South;1;2026-08-08;Newport City;Carmarthen;1;2;
Wales;Cymru South;1;2026-08-09;Baglan Dragons;Pure Swansea;0;3;
Wales;Cymru South;2;2026-08-14;Carmarthen;Afan Lido;3;1;
Wales;Cymru South;2;2026-08-14;Trethomas Bluebirds;Caerau Ely;2;4;
Wales;Cymru South;2;2026-08-15;Cardiff Draconians;Pontypridd;1;4;
Wales;Cymru South;2;2026-08-15;Llantwit Major;Baglan Dragons;0;1;
Wales;Cymru South;2;2026-08-15;Pontardawe;Newport City;0;4;
Wales;Cymru South;2;2026-08-15;Pure Swansea;Llanelli;3;0;
Wales;Cymru South;2;2026-08-15;Treowen;Caerphilly;3;0;
Wales;Cymru South;3;2026-08-22;Cardiff Draconians;Llanelli;4;2;
Wales;Cymru South;3;2026-08-22;Carmarthen;Treowen;2;4;
Wales;Cymru South;3;2026-08-28;Aberystwyth;Pontardawe;1;0;
Wales;Cymru South;3;2026-08-28;Baglan Dragons;Caerau Ely;3;1;
Wales;Cymru South;3;2026-08-28;Newport City;Ynyshir Albions;0;1;
Wales;Cymru South;3;2026-08-28;Pure Swansea;Pontypridd;4;4;
Wales;Cymru South;3;2026-08-28;Trethomas Bluebirds;Afan Lido;5;2;
Wales;Cymru South;4;2026-08-28;Llanelli;Carmarthen;2;2;
Wales;Cymru South;4;2026-08-31;Afan Lido;Ynyshir Albions;0;0;
Wales;Cymru South;4;2026-08-31;Baglan Dragons;Caerphilly;0;1;
Wales;Cymru South;4;2026-08-31;Caerau Ely;Treowen;3;2;
Wales;Cymru South;5;2026-08-31;Aberystwyth;Llanelli;4;0;
Wales;Cymru South;5;2026-08-31;Carmarthen;Trethomas Bluebirds;2;3;
