Country;League;Season;Round;Date;Home;Away;HG;AG;Notes
Belarus;Vysshaya Liga;2026;1;2026-03-20;FC Minsk;Arsenal Dzerzhinsk;1;1;
Belarus;Vysshaya Liga;2026;1;2026-03-20;Vitebsk;Gomel;1;1;
Belarus;Vysshaya Liga;2026;1;2026-03-21;Neman;BATE;0;0;
Belarus;Vysshaya Liga;2026;1;2026-03-21;Slavia Mozyr;Din. Minsk;1;2;
Belarus;Vysshaya Liga;2026;1;2026-03-21;Zhodino;ML Vitebsk;0;1;
Belarus;Vysshaya Liga;2026;1;2026-03-22;Belshina;Dynamo Brest;1;0;
Belarus;Vysshaya Liga;2026;1;2026-03-22;Isloch;Baranovici;2;0;
Belarus;Vysshaya Liga;2026;1;2026-03-22;Naftan;Dnepr Mogilev;0;0;
Belarus;Vysshaya Liga;2026;2;2026-04-03;Arsenal Dzerzhinsk;Naftan;2;0;
Belarus;Vysshaya Liga;2026;2;2026-04-03;Dynamo Brest;Zhodino;0;2;
Belarus;Vysshaya Liga;2026;2;2026-04-04;Din. Minsk;Belshina;2;0;
Belarus;Vysshaya Liga;2026;2;2026-04-04;ML Vitebsk;Isloch;1;1;
Belarus;Vysshaya Liga;2026;2;2026-04-04;Neman;Vitebsk;2;0;
Belarus;Vysshaya Liga;2026;2;2026-04-05;BATE;Baranovici;3;0;
Belarus;Vysshaya Liga;2026;2;2026-04-05;Dnepr Mogilev;Slavia Mozyr;0;1;
Belarus;Vysshaya Liga;2026;2;2026-04-05;FC Minsk;Gomel;2;0;
Belarus;Vysshaya Liga;2026;3;2026-04-09;Isloch;Dynamo Brest;0;1;
Belarus;Vysshaya Liga;2026;3;2026-04-10;Belshina;Dnepr Mogilev;1;2;
Belarus;Vysshaya Liga;2026;3;2026-04-10;FC Minsk;Neman;0;1;
Belarus;Vysshaya Liga;2026;3;2026-04-10;Naftan;Gomel;0;2;
Belarus;Vysshaya Liga;2026;3;2026-04-11;Baranovici;ML Vitebsk;0;4;
Belarus;Vysshaya Liga;2026;3;2026-04-11;Slavia Mozyr;Arsenal Dzerzhinsk;1;1;
Belarus;Vysshaya Liga;2026;3;2026-04-11;Vitebsk;BATE;1;0;
Belarus;Vysshaya Liga;2026;3;2026-04-11;Zhodino;Din. Minsk;0;1;
Belarus;Vysshaya Liga;2026;4;2026-04-18;Dynamo Brest;Baranovici;3;0;
Belarus;Vysshaya Liga;2026;4;2026-04-18;Neman;Naftan;3;1;
Belarus;Vysshaya Liga;2026;4;2026-04-18;Vitebsk;FC Minsk;2;0;
Belarus;Vysshaya Liga;2026;4;2026-04-19;BATE;ML Vitebsk;1;2;
Belarus;Vysshaya Liga;2026;4;2026-04-19;Din. Minsk;Isloch;1;1;
Belarus;Vysshaya Liga;2026;4;2026-04-19;Gomel;Slavia Mozyr;3;1;
Belarus;Vysshaya Liga;2026;4;2026-04-20;Arsenal Dzerzhinsk;Belshina;2;0;
Belarus;Vysshaya Liga;2026;4;2026-04-20;Dnepr Mogilev;Zhodino;2;2;
Belarus;Vysshaya Liga;2026;5;2026-04-24;FC Minsk;BATE;1;0;
Belarus;Vysshaya Liga;2026;5;2026-04-24;Slavia Mozyr;Neman;0;0;
Belarus;Vysshaya Liga;2026;5;2026-04-25;Baranovici;Din. Minsk;2;3;
Belarus;Vysshaya Liga;2026;5;2026-04-25;ML Vitebsk;Dynamo Brest;0;0;
Belarus;Vysshaya Liga;2026;5;2026-04-25;Naftan;Vitebsk;1;1;
Belarus;Vysshaya Liga;2026;5;2026-04-26;Belshina;Gomel;0;2;
Belarus;Vysshaya Liga;2026;5;2026-04-26;Isloch;Dnepr Mogilev;2;1;
Belarus;Vysshaya Liga;2026;5;2026-04-26;Zhodino;Arsenal Dzerzhinsk;3;3;
Belarus;Vysshaya Liga;2026;6;2026-05-01;Arsenal Dzerzhinsk;Isloch;2;2;
Belarus;Vysshaya Liga;2026;6;2026-05-01;FC Minsk;Naftan;4;2;
Belarus;Vysshaya Liga;2026;6;2026-05-02;Dnepr Mogilev;Baranovici;0;0;
Belarus;Vysshaya Liga;2026;6;2026-05-02;Gomel;Zhodino;1;1;
Belarus;Vysshaya Liga;2026;6;2026-05-02;Neman;Belshina;2;1;
Belarus;Vysshaya Liga;2026;6;2026-05-03;BATE;Dynamo Brest;0;3;
Belarus;Vysshaya Liga;2026;6;2026-05-03;Din. Minsk;ML Vitebsk;2;3;
Belarus;Vysshaya Liga;2026;6;2026-05-03;Vitebsk;Slavia Mozyr;0;0;
Belarus;Vysshaya Liga;2026;7;2026-05-08;Baranovici;Arsenal Dzerzhinsk;1;1;
Belarus;Vysshaya Liga;2026;7;2026-05-08;Gomel;Isloch;2;0;
Belarus;Vysshaya Liga;2026;7;2026-05-09;Belshina;Vitebsk;1;0;
Belarus;Vysshaya Liga;2026;7;2026-05-09;Slavia Mozyr;FC Minsk;1;2;
Belarus;Vysshaya Liga;2026;7;2026-05-09;Zhodino;Neman;1;0;
Belarus;Vysshaya Liga;2026;7;2026-05-10;Dynamo Brest;Din. Minsk;1;2;
Belarus;Vysshaya Liga;2026;7;2026-05-10;ML Vitebsk;Dnepr Mogilev;5;1;
Belarus;Vysshaya Liga;2026;7;2026-05-10;Naftan;BATE;0;0;
Belarus;Vysshaya Liga;2026;8;2026-05-14;Gomel;Baranovici;2;3;
Belarus;Vysshaya Liga;2026;8;2026-05-15;FC Minsk;Belshina;5;1;
Belarus;Vysshaya Liga;2026;8;2026-05-15;Neman;Isloch;0;1;
Belarus;Vysshaya Liga;2026;8;2026-05-17;Arsenal Dzerzhinsk;ML Vitebsk;0;3;
Belarus;Vysshaya Liga;2026;8;2026-05-17;Dnepr Mogilev;Dynamo Brest;1;1;
Belarus;Vysshaya Liga;2026;8;2026-05-17;Naftan;Slavia Mozyr;0;1;
Belarus;Vysshaya Liga;2026;8;2026-05-17;Zhodino;Vitebsk;1;1;
Belarus;Vysshaya Liga;2026;8;2026-05-20;BATE;Din. Minsk;0;0;
Belarus;Vysshaya Liga;2026;9;2026-05-22;ML Vitebsk;Gomel;0;0;
Belarus;Vysshaya Liga;2026;9;2026-05-23;Belshina;Naftan;5;1;
Belarus;Vysshaya Liga;2026;9;2026-05-23;Dynamo Brest;Arsenal Dzerzhinsk;3;0;
