Country;League;Season;Round;Date;Home;Away;HG;AG;Notes
Norway;2nd Division Group 2;2026;1;2026-04-06;Eidsvold;Lørenskog;0;0;
Norway;2nd Division Group 2;2026;1;2026-04-06;Follo;Honefoss;2;2;
Norway;2nd Division Group 2;2026;1;2026-04-06;Junkeren;Tromsdalen;1;1;
Norway;2nd Division Group 2;2026;1;2026-04-06;Kjelsås;Grorud;2;1;
Norway;2nd Division Group 2;2026;1;2026-04-06;Rana FK;Trygg/Lade;1;0;
Norway;2nd Division Group 2;2026;1;2026-04-06;Stjordals Blink;Levanger;1;2;
Norway;2nd Division Group 2;2026;1;2026-04-06;Ull/Kisa;Skeid;5;3;
Norway;2nd Division Group 2;2026;2;2026-04-11;Grorud;Eidsvold;0;0;
Norway;2nd Division Group 2;2026;2;2026-04-11;Levanger;Kjelsås;1;2;
Norway;2nd Division Group 2;2026;2;2026-04-11;Lørenskog;Stjordals Blink;2;1;
Norway;2nd Division Group 2;2026;2;2026-04-11;Trygg/Lade;Follo;2;2;
Norway;2nd Division Group 2;2026;2;2026-04-12;Honefoss;Rana FK;2;1;
Norway;2nd Division Group 2;2026;2;2026-04-12;Skeid;Junkeren;1;0;
Norway;2nd Division Group 2;2026;2;2026-04-12;Tromsdalen;Ull/Kisa;5;1;
Norway;2nd Division Group 2;2026;3;2026-04-18;Follo;Grorud;2;3;
Norway;2nd Division Group 2;2026;3;2026-04-18;Skeid;Lørenskog;1;2;
Norway;2nd Division Group 2;2026;3;2026-04-18;Ull/Kisa;Honefoss;0;3;
Norway;2nd Division Group 2;2026;3;2026-04-19;Eidsvold;Stjordals Blink;3;0;
Norway;2nd Division Group 2;2026;3;2026-04-19;Junkeren;Trygg/Lade;3;2;
Norway;2nd Division Group 2;2026;3;2026-04-19;Kjelsås;Tromsdalen;3;2;
Norway;2nd Division Group 2;2026;3;2026-04-19;Rana FK;Levanger;2;3;
Norway;2nd Division Group 2;2026;4;2026-04-24;Grorud;Skeid;1;0;
Norway;2nd Division Group 2;2026;4;2026-04-25;Junkeren;Eidsvold;0;1;
Norway;2nd Division Group 2;2026;4;2026-04-25;Lørenskog;Ull/Kisa;5;1;
Norway;2nd Division Group 2;2026;4;2026-04-25;Stjordals Blink;Follo;1;2;
Norway;2nd Division Group 2;2026;4;2026-04-25;Tromsdalen;Rana FK;2;1;
Norway;2nd Division Group 2;2026;4;2026-04-25;Trygg/Lade;Kjelsås;1;3;
Norway;2nd Division Group 2;2026;4;2026-04-26;Honefoss;Levanger;0;1;
Norway;2nd Division Group 2;2026;5;2026-05-02;Kjelsås;Lørenskog;4;1;
Norway;2nd Division Group 2;2026;5;2026-05-02;Rana FK;Grorud;0;0;
Norway;2nd Division Group 2;2026;5;2026-05-02;Skeid;Eidsvold;1;2;
