Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
Norway;Eliteserien;1;2026-03-14;HamKam;Viking;2;1;
Norway;Eliteserien;1;2026-03-14;Molde;Rosenborg;2;0;
Norway;Eliteserien;1;2026-03-15;Aalesund;Lilleström;1;3;
Norway;Eliteserien;1;2026-03-15;KFUM Oslo;Start;2;0;
Norway;Eliteserien;1;2026-03-15;Kristiansund;Brann;3;2;
Norway;Eliteserien;1;2026-03-15;Tromsø;Fredrikstad;4;0;
Norway;Eliteserien;1;2026-03-15;Vålerenga;Sandefjord;1;0;
Norway;Eliteserien;1;2026-04-15;Sarpsborg 08;Bodo/Glimt;1;1;
Norway;Eliteserien;2;2026-03-21;Start;Aalesund;1;1;
Norway;Eliteserien;2;2026-03-21;Viking;Molde;4;1;
Norway;Eliteserien;2;2026-03-22;Brann;Tromsø;1;2;
Norway;Eliteserien;2;2026-03-22;Fredrikstad;KFUM Oslo;3;1;
Norway;Eliteserien;2;2026-03-22;Rosenborg;Vålerenga;0;2;
Norway;Eliteserien;2;2026-03-22;Sandefjord;Sarpsborg 08;0;2;
Norway;Eliteserien;2;2026-05-20;Lilleström;Kristiansund;1;2;
Norway;Eliteserien;3;2026-04-06;HamKam;Brann;1;5;
Norway;Eliteserien;3;2026-04-06;Kristiansund;Bodo/Glimt;0;3;
Norway;Eliteserien;3;2026-04-06;Molde;Lilleström;0;1;
Norway;Eliteserien;3;2026-04-06;Sarpsborg 08;Start;1;1;
Norway;Eliteserien;3;2026-04-06;Tromsø;Rosenborg;2;0;
Norway;Eliteserien;3;2026-04-06;Vålerenga;Viking;0;1;
Norway;Eliteserien;3;2026-04-07;Aalesund;Fredrikstad;2;3;
Norway;Eliteserien;3;2026-04-07;KFUM Oslo;Sandefjord;1;2;
Norway;Eliteserien;4;2026-04-11;Lilleström;Start;3;1;
Norway;Eliteserien;4;2026-04-11;Tromsø;Kristiansund;2;0;
Norway;Eliteserien;4;2026-04-11;Viking;Bodo/Glimt;5;0;
Norway;Eliteserien;4;2026-04-12;Aalesund;KFUM Oslo;2;2;
Norway;Eliteserien;4;2026-04-12;Brann;Sandefjord;0;1;
Norway;Eliteserien;4;2026-04-12;Fredrikstad;Vålerenga;1;1;
Norway;Eliteserien;4;2026-04-12;Molde;HamKam;4;1;
Norway;Eliteserien;4;2026-04-12;Rosenborg;Sarpsborg 08;2;1;
Norway;Eliteserien;5;2026-04-18;Bodo/Glimt;Aalesund;3;0;
Norway;Eliteserien;5;2026-04-18;Sandefjord;Rosenborg;0;0;
Norway;Eliteserien;5;2026-04-18;Viking;Brann;3;2;
Norway;Eliteserien;5;2026-04-19;HamKam;KFUM Oslo;4;0;
Norway;Eliteserien;5;2026-04-19;Kristiansund;Fredrikstad;2;0;
Norway;Eliteserien;5;2026-04-19;Sarpsborg 08;Tromsø;0;1;
Norway;Eliteserien;5;2026-04-19;Start;Molde;1;1;
Norway;Eliteserien;5;2026-04-19;Vålerenga;Lilleström;0;2;
Norway;Eliteserien;6;2026-04-25;Fredrikstad;Viking;1;2;
Norway;Eliteserien;6;2026-04-25;Rosenborg;Brann;1;1;
Norway;Eliteserien;6;2026-04-26;Aalesund;Kristiansund;1;1;
Norway;Eliteserien;6;2026-04-26;HamKam;Start;2;1;
Norway;Eliteserien;6;2026-04-26;KFUM Oslo;Sarpsborg 08;1;0;
Norway;Eliteserien;6;2026-04-26;Lilleström;Bodo/Glimt;0;2;
Norway;Eliteserien;6;2026-04-26;Molde;Vålerenga;5;1;
Norway;Eliteserien;6;2026-04-26;Tromsø;Sandefjord;3;1;
Norway;Eliteserien;7;2026-05-01;Viking;Rosenborg;3;0;
Norway;Eliteserien;7;2026-05-02;Brann;Fredrikstad;3;1;
Norway;Eliteserien;7;2026-05-03;Kristiansund;HamKam;1;1;
Norway;Eliteserien;7;2026-05-03;Lilleström;Sarpsborg 08;4;0;
Norway;Eliteserien;7;2026-05-03;Sandefjord;Aalesund;1;0;
Norway;Eliteserien;7;2026-05-03;Start;Tromsø;1;1;
Norway;Eliteserien;7;2026-05-03;Vålerenga;KFUM Oslo;2;2;
Norway;Eliteserien;7;2026-05-04;Bodo/Glimt;Molde;0;1;
Norway;Eliteserien;8;2026-05-08;HamKam;Vålerenga;1;0;
Norway;Eliteserien;8;2026-05-09;Sarpsborg 08;Fredrikstad;2;1;
Norway;Eliteserien;8;2026-05-10;KFUM Oslo;Viking;0;2;
Norway;Eliteserien;8;2026-05-10;Rosenborg;Lilleström;2;0;
Norway;Eliteserien;8;2026-05-10;Sandefjord;Kristiansund;2;0;
Norway;Eliteserien;8;2026-05-10;Tromsø;Molde;2;0;
Norway;Eliteserien;8;2026-05-20;Aalesund;Brann;2;1;
Norway;Eliteserien;8;2026-05-20;Start;Bodo/Glimt;1;4;
Norway;Eliteserien;9;2026-05-16;Bodo/Glimt;Tromsø;5;0;
Norway;Eliteserien;9;2026-05-16;Brann;KFUM Oslo;2;1;
Norway;Eliteserien;9;2026-05-16;Fredrikstad;HamKam;2;1;
Norway;Eliteserien;9;2026-05-16;Lilleström;Sandefjord;3;1;
Norway;Eliteserien;9;2026-05-16;Molde;Kristiansund;1;0;
Norway;Eliteserien;9;2026-05-16;Rosenborg;Aalesund;2;3;
Norway;Eliteserien;9;2026-05-16;Viking;Start;6;3;
Norway;Eliteserien;9;2026-05-16;Vålerenga;Sarpsborg 08;3;2;
Norway;Eliteserien;10;2026-05-24;Bodo/Glimt;Brann;3;1;
Norway;Eliteserien;10;2026-05-24;Kristiansund;Viking;1;2;
Norway;Eliteserien;10;2026-05-25;HamKam;Lilleström;2;0;
Norway;Eliteserien;10;2026-05-25;KFUM Oslo;Rosenborg;2;0;
Norway;Eliteserien;10;2026-05-25;Sandefjord;Fredrikstad;1;1;
Norway;Eliteserien;10;2026-05-25;Sarpsborg 08;Molde;2;1;
Norway;Eliteserien;10;2026-05-25;Start;Vålerenga;2;0;
Norway;Eliteserien;10;2026-05-25;Tromsø;Aalesund;1;1;
Norway;Eliteserien;11;2026-05-29;Aalesund;HamKam;2;2;
Norway;Eliteserien;11;2026-05-29;Brann;Sarpsborg 08;1;2;
Norway;Eliteserien;11;2026-05-29;Fredrikstad;Start;2;1;
Norway;Eliteserien;11;2026-05-29;KFUM Oslo;Tromsø;0;0;
Norway;Eliteserien;11;2026-05-29;Rosenborg;Bodo/Glimt;2;2;
Norway;Eliteserien;11;2026-05-29;Vålerenga;Kristiansund;3;1;
Norway;Eliteserien;11;2026-05-30;Molde;Sandefjord;2;1;
Norway;Eliteserien;12;2026-07-11;Aalesund;Molde;2;2;
Norway;Eliteserien;12;2026-07-12;Rosenborg;Kristiansund;3;0;
Norway;Eliteserien;12;2026-07-12;Sandefjord;HamKam;2;2;
Norway;Eliteserien;12;2026-07-12;Sarpsborg 08;Viking;1;0;
Norway;Eliteserien;13;2026-07-18;Kristiansund;Sarpsborg 08;0;0;
Norway;Eliteserien;13;2026-07-18;Viking;Sandefjord;2;1;
Norway;Eliteserien;15;2026-04-15;Tromsø;Lilleström;0;0;
Norway;Eliteserien;16;2026-07-11;Fredrikstad;Lilleström;0;2;
Norway;Eliteserien;17;2026-04-29;Tromsø;Brann;0;5;
Norway;Eliteserien;18;2026-04-30;Bodo/Glimt;Start;5;0;
Norway;Eliteserien;18;2026-07-11;Tromsø;Vålerenga;4;0;
Norway;Eliteserien;19;2026-07-12;Brann;Start;2;1;
Norway;Eliteserien;19;2026-07-12;KFUM Oslo;Bodo/Glimt;0;2;
Norway;Eliteserien;19;2026-07-16;Vålerenga;Aalesund;6;1;
Norway;Eliteserien;19;2026-07-18;HamKam;Tromsø;1;4;
Norway;Eliteserien;20;2026-07-17;Bodo/Glimt;Fredrikstad;1;0;
Norway;Eliteserien;20;2026-07-18;Lilleström;KFUM Oslo;2;1;
Norway;Eliteserien;20;2026-07-18;Molde;Brann;1;2;
Norway;Eliteserien;20;2026-07-18;Start;Rosenborg;0;3;
Norway;Eliteserien;21;2026-07-22;Bodo/Glimt;HamKam;3;0;
Norway;Eliteserien;21;2026-07-22;Lilleström;Viking;1;2;
Norway;Eliteserien;21;2026-07-25;Kristiansund;Start;1;2;
Norway;Eliteserien;21;2026-07-26;Brann;Vålerenga;2;3;
Norway;Eliteserien;21;2026-07-26;KFUM Oslo;Molde;2;4;
Norway;Eliteserien;21;2026-07-28;Rosenborg;Fredrikstad;4;0;
Norway;Eliteserien;22;2026-07-26;Aalesund;Viking;1;1;
Norway;Eliteserien;22;2026-07-26;Sandefjord;Bodo/Glimt;0;3;
Norway;Eliteserien;22;2026-07-26;Sarpsborg 08;HamKam;1;0;
Norway;Eliteserien;22;2026-08-02;Brann;Rosenborg;3;2;
Norway;Eliteserien;22;2026-08-02;KFUM Oslo;Kristiansund;2;1;
Norway;Eliteserien;23;2026-07-31;Bodo/Glimt;Lilleström;4;0;
Norway;Eliteserien;23;2026-07-31;Vålerenga;HamKam;0;3;
Norway;Eliteserien;23;2026-08-01;Fredrikstad;Sandefjord;1;0;
Norway;Eliteserien;23;2026-08-01;Start;Viking;0;3;
Norway;Eliteserien;23;2026-08-02;Aalesund;Tromsø;2;6;
Norway;Eliteserien;23;2026-08-02;Molde;Sarpsborg 08;3;3;
Norway;Eliteserien;24;2026-08-07;Sandefjord;KFUM Oslo;0;1;
Norway;Eliteserien;24;2026-08-08;Start;Fredrikstad;0;1;
Norway;Eliteserien;24;2026-08-08;Viking;Sarpsborg 08;2;1;
Norway;Eliteserien;24;2026-08-08;Vålerenga;Bodo/Glimt;1;2;
Norway;Eliteserien;24;2026-08-09;HamKam;Aalesund;1;1;
Norway;Eliteserien;24;2026-08-09;Kristiansund;Molde;2;1;
Norway;Eliteserien;24;2026-08-09;Lilleström;Rosenborg;0;2;
Norway;Eliteserien;25;2026-08-14;Rosenborg;Viking;2;1;
