Country;League;Round;MatchDate;Home;Away;HG;AG;Notes
USA;USL League Two - Mid-Atlantic Division;13;2026-06-03;West Chester Utd;Reading;3;1;
USA;USL League Two - Mid-Atlantic Division;14;2026-06-04;Ocean City;RC New Jersey;1;0;
USA;USL League Two - Mid-Atlantic Division;14;2026-06-04;PA Classics;Philadelphia Lone Star;1;1;
USA;USL League Two - Mid-Atlantic Division;15;2026-06-06;Philadelphia Lone Star;LVU Rush;4;1;
USA;USL League Two - Mid-Atlantic Division;16;2026-06-07;Eagle FC;RC New Jersey;1;3;
USA;USL League Two - Mid-Atlantic Division;16;2026-06-07;Ocean City;PA Classics;5;0;
USA;USL League Two - Mid-Atlantic Division;17;2026-06-10;Delaware;West Chester Utd;1;3;
USA;USL League Two - Mid-Atlantic Division;17;2026-06-10;LVU Rush;Philadelphia Lone Star;3;0;
USA;USL League Two - Mid-Atlantic Division;18;2026-06-11;PA Classics;Eagle FC;3;1;
USA;USL League Two - Mid-Atlantic Division;18;2026-06-11;Reading;Ocean City;0;2;
USA;USL League Two - Mid-Atlantic Division;19;2026-06-14;Delaware;Ocean City;2;3;
USA;USL League Two - Mid-Atlantic Division;19;2026-06-14;PA Classics;LVU Rush;2;4;
USA;USL League Two - Mid-Atlantic Division;19;2026-06-14;RC New Jersey;Philadelphia Lone Star;4;1;
USA;USL League Two - Mid-Atlantic Division;19;2026-06-14;Reading;West Chester Utd;4;1;
USA;USL League Two - Mid-Atlantic Division;20;2026-06-17;Delaware;PA Classics;0;2;
USA;USL League Two - Mid-Atlantic Division;20;2026-06-17;Eagle FC;LVU Rush;1;3;
USA;USL League Two - Mid-Atlantic Division;20;2026-06-17;Reading;RC New Jersey;2;2;
USA;USL League Two - Mid-Atlantic Division;20;2026-06-17;West Chester Utd;Philadelphia Lone Star;3;1;
USA;USL League Two - Mid-Atlantic Division;21;2026-06-19;RC New Jersey;Ocean City;1;4;
USA;USL League Two - Mid-Atlantic Division;22;2026-06-20;Philadelphia Lone Star;Delaware;0;5;
USA;USL League Two - Mid-Atlantic Division;23;2026-06-21;Ocean City;Reading;3;0;
USA;USL League Two - Mid-Atlantic Division;23;2026-06-21;PA Classics;RC New Jersey;2;2;
USA;USL League Two - Mid-Atlantic Division;24;2026-06-24;Delaware;Reading;1;2;
USA;USL League Two - Mid-Atlantic Division;24;2026-06-24;Eagle FC;PA Classics;0;3;
USA;USL League Two - Mid-Atlantic Division;24;2026-06-24;West Chester Utd;Ocean City;0;1;
USA;USL League Two - Mid-Atlantic Division;25;2026-06-25;RC New Jersey;LVU Rush;1;2;
USA;USL League Two - Mid-Atlantic Division;25;2026-06-27;Eagle FC;Ocean City;0;3;
USA;USL League Two - Mid-Atlantic Division;26;2026-06-29;West Chester Utd;LVU Rush;2;3;
USA;USL League Two - Mid-Atlantic Division;26;2026-06-30;Philadelphia Lone Star;Ocean City;0;4;
USA;USL League Two - Mid-Atlantic Division;27;2026-07-02;LVU Rush;Ocean City;1;3;
USA;USL League Two - Mid-Atlantic Division;27;2026-07-05;West Chester Utd;Delaware;0;0;
USA;USL League Two - Mid-Atlantic Division;27;2026-07-09;Reading;Philadelphia Lone Star;0;0;
USA;USL League Two - Mid-Atlantic Division;28;2026-07-06;PA Classics;Reading;2;3;
USA;USL League Two - Mid-Atlantic Division;28;2026-07-09;Ocean City;LVU Rush;2;2;
USA;USL League Two - Mid-Atlantic Division;28;2026-07-09;RC New Jersey;West Chester Utd;0;2;
USA;USL League Two - Mid-Atlantic Division;29;2026-07-08;Delaware;Eagle FC;4;1;
USA;USL League Two - Mid-Atlantic Division;29;2026-07-11;Philadelphia Lone Star;RC New Jersey;0;1;
USA;USL League Two - Mid-Atlantic Division;29;2026-07-12;Ocean City;Eagle FC;2;0;
USA;USL League Two - Mid-Atlantic Division;29;2026-07-12;PA Classics;West Chester Utd;1;0;
USA;USL League Two - Mid-Atlantic Division;29;2026-07-12;Reading;LVU Rush;1;1;
USA;USL League Two - Mid-Atlantic Division;30;2026-07-14;LVU Rush;Appalachian;0;1;
