LeagueId;Home;Away;Score;Band;Round;Reason;Match;RankingGapComponent;HomeAttackComponent;AwayDefenseWeaknessComponent;HomeLast10OverComponent;AwayLast10OverComponent
USA_USLLeagueTwo_MidAtlantic;Philadelphia Lone Star;Ocean City;80.31;ALTA;20260630;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, trend over recente trasferta, profilo over casa positivo, profilo over trasferta positivo;Philadelphia Lone Star - Ocean City;6.0;11.33;2.31;10.8;8.4
Sweden_Division2_SodraSvealand;Ragsved;Forward;79.91;ALTA;15;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, profilo over casa positivo, alta tendenza BTTS;Ragsved - Forward;2.46;12.66;10.0;9.6;9.6
USA_USLLeagueTwo_Northeast;Seacoast Utd Phantoms;Black Rock;79.48;ALTA;20260629;buon attacco casa, buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, trend over recente trasferta, profilo over casa positivo, profilo over trasferta positivo, alta tendenza BTTS;Seacoast Utd Phantoms - Black Rock;2.67;8.86;7.64;9.6;9.6
Norway_2ndDivision_Group2;Skeid;Trygg/Lade;79.08;ALTA;13;buon attacco casa, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente trasferta, profilo over casa positivo, profilo over trasferta positivo, alta tendenza BTTS;Skeid - Trygg/Lade;2.46;9.85;14.0;6.0;12.0
Iceland_BestaDeildKarla;Thor Akureyri;Valur;78.53;ALTA;18;buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, profilo over casa positivo, profilo over trasferta positivo, alta tendenza BTTS;Thor Akureyri - Valur;5.09;5.42;12.73;7.2;8.4
Iceland_BestaDeildKarla;Hafnarfjordur;Vestmannaeyjar;78.3;ALTA;18;buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, profilo over trasferta positivo, alta tendenza BTTS;Hafnarfjordur - Vestmannaeyjar;1.45;7.88;13.79;8.4;8.4
USA_USLLeagueTwo_GreatForest;Erie Sports Center;Pittsburgh Riverhounds 2;78.05;ALTA;20260630;buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, trend over recente trasferta, profilo over casa positivo, profilo over trasferta positivo;Erie Sports Center - Pittsburgh Riverhounds 2;5.33;4.14;8.1;10.8;7.2
Norway_2ndDivision_Group1;Sotra;Jerv;78.02;ALTA;13;buon attacco casa, buon attacco trasferta, trend over recente casa, trend over recente trasferta, profilo over casa positivo, profilo over trasferta positivo, alta tendenza BTTS;Sotra - Jerv;4.31;10.83;5.3;7.2;9.6
Sweden_Superettan;Sandviken;Helsingborg;76.14;ALTA;15;buon attacco casa, buon attacco trasferta, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, profilo over casa positivo, profilo over trasferta positivo, alta tendenza BTTS;Sandviken - Helsingborg;0.53;10.13;13.71;7.2;8.4
Sweden_Division2_SodraSvealand;Karlslund;Fittja;75.21;ALTA;15;buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, profilo over trasferta positivo, alta tendenza BTTS;Karlslund - Fittja;2.46;6.33;12.27;8.4;9.6
Norway_2ndDivision_Group2;Follo;Levanger;74.52;MEDIA;13;buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, trend over recente trasferta, alta tendenza BTTS;Follo - Levanger;6.77;6.98;6.89;7.2;8.4
Finland_Ykkonen;KPV;Keski-Uusimaa;73.86;MEDIA;14;buon attacco trasferta, difesa casa vulnerabile, trend over recente casa, trend over recente trasferta, profilo over casa positivo, profilo over trasferta positivo;KPV - Keski-Uusimaa;4.36;4.92;7.52;10.8;7.2
Norway_3rdDivision_Group3;Varegg;V. Haugesund;72.86;MEDIA;13;buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente trasferta, alta tendenza BTTS;Varegg - V. Haugesund;6.15;6.45;10.08;6.0;8.4
Sweden_Division1_Norra;Umeå;Jarfalla;72.42;MEDIA;15;buon attacco trasferta, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, profilo over trasferta positivo, alta tendenza BTTS;Umeå - Jarfalla;0.53;8.44;12.27;7.2;9.6
Norway_2ndDivision_Group2;Stjordals Blink;Junkeren;70.62;MEDIA;13;buon attacco casa, difesa casa vulnerabile, difesa trasferta vulnerabile, trend over recente casa, trend over recente trasferta, alta tendenza BTTS;Stjordals Blink - Junkeren;1.23;8.86;11.14;8.4;8.4
Sweden_Superettan;Landskrona;Värnamo;68.66;MEDIA;15;buon attacco casa, difesa trasferta vulnerabile, trend over recente trasferta, profilo over trasferta positivo;Landskrona - Värnamo;5.87;9.29;14.0;6.0;7.2
Sweden_Division2_SodraSvealand;Orebro Syr.;Syrianska;64.49;MEDIA;15;difesa trasferta vulnerabile, trend over recente trasferta, profilo over trasferta positivo;Orebro Syr. - Syrianska;1.85;6.75;14.0;3.6;10.8
USA_USLLeagueTwo_NorCal;Glens SC;San Francisco City;63.87;MEDIA;20260629;buon attacco trasferta, trend over recente trasferta, profilo over trasferta positivo;Glens SC - San Francisco City;3.43;5.32;6.36;6.0;8.4
Sweden_Superettan;Norrkoping;Norrby;54.2;BASSA;15;buon attacco casa;Norrkoping - Norrby;5.33;9.71;9.09;2.4;6.0
Finland_Ykkosliiga;KaPa;JaPS;50.56;BASSA;13;difesa casa vulnerabile, trend over recente casa, profilo over casa positivo;KaPa - JaPS;1.78;5.91;7.07;7.2;4.0
